date,Operating Cash Flow,Free Cash Flow,Investing Cash flow,Financing Cash Flow,Ticker
2018-09-23,720286000.0,664188000.0,-672331000.0,-1990193000.0,LRCX
2018-06-24,718358000.0,638703000.0,1261280000.0,-2160769000.0,LRCX
2018-03-25,1050379000.0,1001322000.0,2085864000.0,-186462000.0,LRCX
2017-12-24,28704000.0,-55989000.0,-294813000.0,-396022000.0,LRCX
2017-09-24,858306000.0,798242000.0,-303891000.0,-528804000.0,LRCX
2017-06-25,729272000.0,694461000.0,59102000.0,-539809000.0,LRCX
2017-03-26,422688000.0,378572000.0,-467250000.0,-333819000.0,LRCX
2016-12-25,404098000.0,367585000.0,-2027217000.0,-1729258000.0,LRCX
2016-09-25,473224000.0,431245000.0,376752000.0,-29508000.0,LRCX
2016-06-26,423824000.0,372098000.0,521514000.0,1861887000.0,LRCX
2016-03-27,182911000.0,136904000.0,135731000.0,-57160000.0,LRCX
2015-12-27,294545000.0,266402000.0,14395000.0,-85736000.0,LRCX
2015-09-27,448997000.0,399543000.0,-79157000.0,-123246000.0,LRCX
2015-06-28,292066000.0,228933000.0,-340456000.0,-87557000.0,LRCX
2015-03-29,191037000.0,159139000.0,-394636000.0,862635000.0,LRCX
2014-12-28,161239000.0,99876000.0,-378875000.0,-90769000.0,LRCX
2014-09-28,141161000.0,99290000.0,7871000.0,-305837000.0,LRCX
2014-06-29,245891000.0,204127000.0,-74513000.0,-11373000.0,LRCX
2014-03-30,290210000.0,248572000.0,-95810000.0,-34502000.0,LRCX
2013-12-29,129023000.0,90700000.0,-113830000.0,-40215000.0,LRCX
2013-09-29,51925000.0,28147000.0,18939000.0,-76645000.0,LRCX
2013-06-30,174988000.0,131848000.0,-60710000.0,26950000.0,LRCX
2013-03-31,102457000.0,67691000.0,-47273000.0,-221330000.0,LRCX
2012-12-23,193226000.0,154302000.0,-70197000.0,-348542000.0,LRCX
2012-09-23,249262000.0,205297000.0,-60457000.0,-344868000.0,LRCX
2012-06-24,96715000.0,59835000.0,711461000.0,-653001000.0,LRCX
2012-03-25,146397000.0,118419000.0,-310200000.0,67596000.0,LRCX
2011-12-25,169016000.0,142334000.0,-30561000.0,30302000.0,LRCX
2011-09-25,86900000.0,71168000.0,-100974000.0,-137644000.0,LRCX
2011-06-26,198108000.0,163537000.0,-351368000.0,699994000.0,LRCX
2011-03-27,241593000.0,205824000.0,-47258000.0,14724000.0,LRCX
2010-12-26,185583000.0,147558000.0,-37641000.0,-51533000.0,LRCX
2010-09-26,255744000.0,236614000.0,-43646000.0,-136199000.0,LRCX
2010-06-27,165433000.0,153391000.0,-77973000.0,2521000.0,LRCX
2010-03-28,109266000.0,98443000.0,5568000.0,-82731000.0,LRCX
2009-12-27,73310000.0,66417000.0,-7812000.0,3148000.0,LRCX
2009-09-27,2704000.0,-3128000.0,-23139000.0,4398000.0,LRCX
2009-06-28,-58120000.0,-63968000.0,44750000.0,8687000.0,LRCX
2009-03-29,-24152000.0,-35018000.0,3572000.0,-240051000.0,LRCX
2008-12-28,-38989000.0,-51406000.0,-15591000.0,-39451000.0,LRCX
2008-09-28,43132000.0,27981000.0,-26726000.0,9985000.0,LRCX
2008-06-29,200447000.0,181496000.0,-40747000.0,22341000.0,LRCX
2008-03-30,145985000.0,126694000.0,-366451000.0,-1252000.0,LRCX
2007-12-23,21440000.0,-2977000.0,-58478000.0,19073000.0,LRCX
2007-09-23,222447000.0,208303000.0,-30129000.0,25648000.0,LRCX
2007-06-24,293493000.0,279188000.0,524771000.0,-738992000.0,LRCX
2007-03-25,151401000.0,132624000.0,-26926000.0,-258679000.0,LRCX
2006-12-24,162038000.0,148072000.0,-476848000.0,-88565000.0,LRCX
2006-09-24,216627000.0,203707000.0,-103843000.0,7901000.0,LRCX
2006-06-25,92266000.0,66327000.0,-320643000.0,379607000.0,LRCX
2006-03-26,109635000.0,103188000.0,20256000.0,-7552000.0,LRCX
2005-12-25,111405000.0,106369000.0,9155000.0,9000.0,LRCX
2005-09-25,47381000.0,42723000.0,46940000.0,-61379000.0,LRCX
2005-06-26,133884000.0,129658000.0,-12361000.0,-75374000.0,LRCX
2005-03-27,101299000.0,96659000.0,26336000.0,-18870000.0,LRCX
2004-12-26,150365000.0,141520000.0,-50257000.0,30986000.0,LRCX
2004-09-26,40382000.0,35244000.0,-22446000.0,10939000.0,LRCX
2004-06-27,82404000.0,69389000.0,46736000.0,-275655000.0,LRCX
2004-03-28,40579000.0,35780000.0,127682000.0,11289000.0,LRCX
2003-12-28,35355000.0,30932000.0,-24879000.0,31067000.0,LRCX
2003-09-28,-1189000.0,-2978000.0,-101033000.0,21551000.0,LRCX
2003-06-29,31698000.0,28962000.0,25335000.0,12426000.0,LRCX
2003-03-30,23970000.0,20206000.0,-41260000.0,-45823000.0,LRCX
2022-01-29,346323000.0,299056000.0,-63090000.0,-193202000.0,MRVL
2021-10-30,264665000.0,185130000.0,-19152000.0,-281628000.0,MRVL
2021-07-31,222107000.0,186675000.0,-38283000.0,-146719000.0,MRVL
2021-05-01,-13727000.0,-38614000.0,-3624605000.0,3412377000.0,MRVL
2021-01-30,158295000.0,135507000.0,-23149000.0,-218720000.0,MRVL
2020-10-31,257534000.0,220463000.0,-37547000.0,-219480000.0,MRVL
2020-08-01,225830000.0,205210000.0,-20586000.0,-41258000.0,MRVL
2020-05-02,175628000.0,136601000.0,-38362000.0,-117322000.0,MRVL
2020-02-01,55838000.0,34076000.0,1084257000.0,-930860000.0,MRVL
2019-11-02,65503000.0,44347000.0,-481307000.0,280677000.0,MRVL
2019-08-03,73140000.0,50092000.0,-23095000.0,-48442000.0,MRVL
2019-05-04,165816000.0,145149000.0,-21009000.0,-155324000.0,MRVL
2019-02-02,106641000.0,77396000.0,15737000.0,-150229000.0,MRVL
2018-11-03,299394000.0,276830000.0,-1571000.0,-186221000.0,MRVL
2018-08-04,61935000.0,40231000.0,-1983418000.0,1252884000.0,MRVL
2018-05-05,128774000.0,114826000.0,216699000.0,-66697000.0,MRVL
2018-02-03,119742000.0,105016000.0,-23452000.0,-7907000.0,MRVL
2017-10-28,214973000.0,200308000.0,94019000.0,-139394000.0,MRVL
2017-07-29,101252000.0,96624000.0,-12739000.0,-183974000.0,MRVL
2017-04-29,135146000.0,124027000.0,-18307000.0,-204969000.0,MRVL
2017-01-28,118846000.0,110190000.0,44257000.0,-100599000.0,MRVL
2016-10-29,121461000.0,107720000.0,-8082000.0,-80543000.0,MRVL
2016-07-30,10859000.0,-10971000.0,-36933000.0,-35396000.0,MRVL
2016-04-30,-609601000.0,-620193000.0,162353000.0,-50710000.0,MRVL
2016-01-30,53306000.0,47833000.0,338494000.0,-10673000.0,MRVL
2015-10-31,66594000.0,56573000.0,-200000.0,-96871000.0,MRVL
2015-08-01,26584000.0,7527000.0,29981000.0,-167766000.0,MRVL
2015-05-02,58868000.0,37688000.0,-166585000.0,-64529000.0,MRVL
2015-01-31,142201000.0,125876000.0,-98913000.0,-16304000.0,MRVL
2014-11-01,194644000.0,172878000.0,-264867000.0,-78319000.0,MRVL
2014-08-02,156954000.0,139833000.0,19097000.0,15180000.0,MRVL
2014-05-03,235137000.0,210895000.0,-24261000.0,-35322000.0,MRVL
2014-02-01,100489000.0,83525000.0,-7268000.0,76199000.0,MRVL
2013-11-02,177199000.0,156594000.0,104822000.0,-77346000.0,MRVL
2013-08-03,86496000.0,65765000.0,-23203000.0,-66058000.0,MRVL
2013-05-04,83855000.0,57915000.0,442000.0,-241830000.0,MRVL
2013-02-02,204595000.0,161184000.0,132962000.0,-253788000.0,MRVL
2012-10-27,136577000.0,112986000.0,-146613000.0,-227888000.0,MRVL
2012-07-28,189192000.0,173955000.0,81290000.0,-244933000.0,MRVL
2012-04-28,198673000.0,177724000.0,111176000.0,-214192000.0,MRVL
2012-01-28,69098000.0,38419000.0,3811000.0,-138951000.0,MRVL
2011-10-29,261587000.0,238524000.0,-67176000.0,-206432000.0,MRVL
2011-07-30,263413000.0,234861000.0,-83668000.0,-99181000.0,MRVL
2011-04-30,177149000.0,156841000.0,-443020000.0,-798802000.0,MRVL
2011-01-29,250833000.0,213432000.0,-87772000.0,41119000.0,MRVL
2010-10-30,367886000.0,338087000.0,-11696000.0,-43448000.0,MRVL
2010-07-31,319238000.0,291766000.0,-372778000.0,31353000.0,MRVL
2010-05-01,255591000.0,236946000.0,-57083000.0,48403000.0,MRVL
2010-01-30,281117000.0,253063000.0,-299991000.0,76907000.0,MRVL
2009-10-31,203534000.0,195905000.0,-424359000.0,13413000.0,MRVL
2009-08-01,182400000.0,175400000.0,-7000000.0,20200000.0,MRVL
2009-04-30,144529000.0,131815000.0,-12714000.0,-19000.0,MRVL
2009-01-31,109143000.0,92662000.0,-21768000.0,-179973000.0,MRVL
2008-10-31,258465000.0,244285000.0,-8792000.0,-88975000.0,MRVL
2008-07-31,182884000.0,165624000.0,-17306000.0,-50353000.0,MRVL
2008-04-30,130193000.0,99671000.0,-16855000.0,15098000.0,MRVL
2008-01-31,163458000.0,127481000.0,-35544000.0,32433000.0,MRVL
2007-10-31,24678000.0,5381000.0,-1451000.0,27895000.0,MRVL
2007-07-31,-64958000.0,-95339000.0,3741000.0,898000.0,MRVL
2007-04-30,54174000.0,3192000.0,-151891000.0,-5793000.0,MRVL
2007-01-31,-9150000.0,-68434000.0,-666043000.0,403760000.0,MRVL
2006-10-31,131452000.0,80083000.0,362100000.0,-2426000.0,MRVL
2006-07-31,168326000.0,119202000.0,-368090000.0,18690000.0,MRVL
2006-04-30,46683000.0,17735000.0,127302000.0,6973000.0,MRVL
2006-01-31,138355000.0,101164000.0,-348301000.0,93518000.0,MRVL
2005-10-31,82908000.0,58440000.0,121096000.0,8868000.0,MRVL
2005-07-31,112130000.0,92684000.0,-70978000.0,27859000.0,MRVL
2005-04-30,68904000.0,50509000.0,-69362000.0,16963000.0,MRVL
2005-01-31,67832000.0,45823000.0,-281040000.0,38279000.0,MRVL
2004-10-31,72545000.0,62531000.0,-12795000.0,33939000.0,MRVL
2004-07-31,53149000.0,46527000.0,-30957000.0,30074000.0,MRVL
2004-04-30,28004000.0,20887000.0,-23338000.0,16810000.0,MRVL
2004-01-31,40380000.0,-26319000.0,-73616000.0,12572000.0,MRVL
2003-10-31,32166000.0,17544000.0,-35060000.0,39224000.0,MRVL
2003-07-31,38023000.0,31086000.0,-14782000.0,26205000.0,MRVL
2003-04-30,39244000.0,32261000.0,-7248000.0,1975000.0,MRVL
2003-01-31,16963000.0,11126000.0,-17856000.0,6607000.0,MRVL
2022-03-03,3628000000.0,1017000000.0,-2691000000.0,-466000000.0,MU
2021-12-02,3938000000.0,673000000.0,-2485000000.0,-513000000.0,MU
2021-09-02,3884000000.0,1869000000.0,-2534000000.0,-1344000000.0,MU
2021-06-03,3560000000.0,1301000000.0,-2081000000.0,-228000000.0,MU
2021-03-04,3057000000.0,39000000.0,-2556000000.0,5000000.0,MU
2020-12-03,1967000000.0,-771000000.0,-3418000000.0,-214000000.0,MU
2020-09-03,2271000000.0,-9000000.0,-2738000000.0,-182000000.0,MU
2020-05-28,2023000000.0,79000000.0,-1952000000.0,1072000000.0,MU
2020-02-27,2001000000.0,-55000000.0,-1710000000.0,-215000000.0,MU
2019-11-28,2011000000.0,68000000.0,-1189000000.0,-992000000.0,MU
2019-08-29,2233000000.0,205000000.0,-1100000000.0,892000000.0,MU
2019-05-30,2711000000.0,308000000.0,-2066000000.0,-1847000000.0,MU
2019-02-28,3435000000.0,786000000.0,-2492000000.0,952000000.0,MU
2018-11-29,4810000000.0,2110000000.0,-4427000000.0,-2435000000.0,MU
2018-08-30,5155000000.0,2904000000.0,-2129000000.0,-3333000000.0,MU
2018-05-31,4261000000.0,1850000000.0,-2244000000.0,-3023000000.0,MU
2018-03-01,4348000000.0,2087000000.0,-2409000000.0,-138000000.0,MU
2017-11-30,3636000000.0,1680000000.0,-1434000000.0,-1282000000.0,MU
2017-08-31,3203000000.0,1938000000.0,-1298000000.0,-858000000.0,MU
2017-06-01,2407000000.0,1366000000.0,-873000000.0,-1134000000.0,MU
2017-03-02,1405000000.0,241000000.0,-4476000000.0,2553000000.0,MU
2016-12-01,1138000000.0,-126000000.0,-890000000.0,-212000000.0,MU
2016-09-01,896000000.0,-1027000000.0,-1426000000.0,42000000.0,MU
2016-06-02,389000000.0,-1296000000.0,-616000000.0,1771000000.0,MU
2016-03-03,763000000.0,-456000000.0,-366000000.0,72000000.0,MU
2015-12-03,1120000000.0,130000000.0,-660000000.0,-140000000.0,MU
2015-09-03,1030000000.0,-735000000.0,-1510000000.0,-933000000.0,MU
2015-06-04,1335000000.0,601000000.0,-1520000000.0,359000000.0,MU
2015-03-05,1251000000.0,398000000.0,-2126000000.0,662000000.0,MU
2014-12-04,1592000000.0,923000000.0,-1076000000.0,-806000000.0,MU
2014-08-28,1347000000.0,207000000.0,-1530000000.0,286000000.0,MU
2014-05-29,1455000000.0,968000000.0,-472000000.0,-1228000000.0,MU
2014-02-27,1390000000.0,885000000.0,-472000000.0,-271000000.0,MU
2013-11-28,1507000000.0,981000000.0,21000000.0,-735000000.0,MU
2013-08-29,717000000.0,437000000.0,-542000000.0,265000000.0,MU
2013-05-30,624000000.0,421000000.0,-171000000.0,-74000000.0,MU
2013-02-28,234000000.0,-93000000.0,-360000000.0,85000000.0,MU
2012-11-29,236000000.0,-198000000.0,-639000000.0,46000000.0,MU
2012-08-30,450000000.0,118000000.0,-332000000.0,150000000.0,MU
2012-05-31,686000000.0,408000000.0,-797000000.0,208000000.0,MU
2012-03-01,574000000.0,182000000.0,-469000000.0,74000000.0,MU
2011-12-01,404000000.0,-293000000.0,-714000000.0,65000000.0,MU
2011-09-01,354000000.0,-514000000.0,-829000000.0,240000000.0,MU
2011-06-02,589000000.0,96000000.0,-134000000.0,-244000000.0,MU
2011-03-03,809000000.0,85000000.0,-802000000.0,-234000000.0,MU
2010-12-02,732000000.0,267000000.0,-436000000.0,-798000000.0,MU
2010-09-02,1077000000.0,730000000.0,-229000000.0,-248000000.0,MU
2010-06-03,889000000.0,775000000.0,44000000.0,-490000000.0,MU
2010-03-04,804000000.0,711000000.0,-238000000.0,-261000000.0,MU
2009-12-03,326000000.0,264000000.0,-25000000.0,-221000000.0,MU
2009-09-03,357000000.0,308000000.0,7000000.0,-185000000.0,MU
2009-06-04,151000000.0,87000000.0,-63000000.0,286000000.0,MU
2009-03-05,339000000.0,234000000.0,-129000000.0,-303000000.0,MU
2008-12-04,359000000.0,89000000.0,-489000000.0,-88000000.0,MU
2008-08-28,243000000.0,-477000000.0,-803000000.0,329000000.0,MU
2008-06-26,217000000.0,-286000000.0,-364000000.0,-87000000.0,MU
2008-02-28,282000000.0,-259000000.0,-519000000.0,65000000.0,MU
2007-11-29,276000000.0,-489000000.0,-406000000.0,-182000000.0,MU
2007-08-30,144000000.0,-608000000.0,-878000000.0,259000000.0,MU
2007-05-31,77000000.0,-594000000.0,-318000000.0,1342000000.0,MU
2007-03-01,287000000.0,-794000000.0,-427000000.0,403000000.0,MU
2006-11-30,429000000.0,-670000000.0,-768000000.0,211000000.0,MU
2006-08-31,330300000.0,-244600000.0,-742600000.0,376100000.0,MU
2006-06-01,383700000.0,48600000.0,-319400000.0,-132100000.0,MU
2006-03-02,879800000.0,693500000.0,-474700000.0,469300000.0,MU
2005-12-01,425200000.0,156500000.0,-219300000.0,-69300000.0,MU
2005-09-01,304400000.0,161200000.0,-79300000.0,-170900000.0,MU
2005-06-02,333600000.0,82600000.0,-304400000.0,81600000.0,MU
2005-03-03,308400000.0,-2800000.0,-350100000.0,80400000.0,MU
2004-12-02,291400000.0,-68000000.0,-350100000.0,-106600000.0,MU
2004-09-02,415200000.0,74200000.0,-182200000.0,-76000000.0,MU
2004-06-03,257300000.0,-13900000.0,-369100000.0,-68300000.0,MU
2004-03-04,231100000.0,23200000.0,-158100000.0,-52100000.0,MU
2003-12-04,255200000.0,-5400000.0,-603300000.0,266100000.0,MU
2003-08-28,111900000.0,-35600000.0,-196900000.0,-24500000.0,MU
2003-05-29,47000000.0,-81300000.0,-213400000.0,-68900000.0,MU
2003-02-27,25600000.0,-193700000.0,-48700000.0,536900000.0,MU
2022-03-31,25386000000.0,20046000000.0,-16171000000.0,-17345000000.0,MSFT
2021-12-31,14480000000.0,8615000000.0,-1161000000.0,-11986000000.0,MSFT
2021-09-30,24540000000.0,18730000000.0,-3250000000.0,-16276000000.0,MSFT
2021-06-30,22710000000.0,16258000000.0,-10853000000.0,-11371000000.0,MSFT
2021-03-31,22179000000.0,17090000000.0,-9684000000.0,-13192000000.0,MSFT
2020-12-31,12516000000.0,8342000000.0,-1669000000.0,-13634000000.0,MSFT
2020-09-30,19335000000.0,14428000000.0,-5371000000.0,-10289000000.0,MSFT
2020-06-30,18673000000.0,13929000000.0,-4462000000.0,-12262000000.0,MSFT
2020-03-31,17504000000.0,13737000000.0,51000000.0,-14645000000.0,MSFT
2019-12-31,10680000000.0,7135000000.0,-6036000000.0,-8915000000.0,MSFT
2019-09-30,13818000000.0,10433000000.0,-1776000000.0,-10209000000.0,MSFT
2019-06-30,16108000000.0,12057000000.0,-7257000000.0,-8686000000.0,MSFT
2019-03-31,13520000000.0,10955000000.0,-1363000000.0,-7601000000.0,MSFT
2018-12-31,8900000000.0,5193000000.0,-4200000000.0,-13216000000.0,MSFT
2018-09-30,13657000000.0,10055000000.0,-2953000000.0,-7384000000.0,MSFT
2018-06-30,11418000000.0,7438000000.0,-2670000000.0,-6039000000.0,MSFT
2018-03-31,12151000000.0,9217000000.0,3844000000.0,-19658000000.0,MSFT
2017-12-31,7875000000.0,5289000000.0,-331000000.0,-1552000000.0,MSFT
2017-09-30,12440000000.0,10308000000.0,-6904000000.0,-6341000000.0,MSFT
2017-06-30,11005000000.0,8722000000.0,-7369000000.0,-2701000000.0,MSFT
2017-03-31,10660000000.0,8965000000.0,-6191000000.0,-6236000000.0,MSFT
2016-12-31,6293000000.0,4305000000.0,-14751000000.0,3016000000.0,MSFT
2016-09-30,11549000000.0,9386000000.0,-18470000000.0,14329000000.0,MSFT
2016-06-30,8464000000.0,5809000000.0,-10073000000.0,971000000.0,MSFT
2016-03-31,10367000000.0,8059000000.0,-5483000000.0,-4916000000.0,MSFT
2015-12-31,5598000000.0,3574000000.0,-3328000000.0,-498000000.0,MSFT
2015-09-30,8594000000.0,7238000000.0,-5066000000.0,-3648000000.0,MSFT
2015-06-30,6816000000.0,5035000000.0,-5067000000.0,-3571000000.0,MSFT
2015-03-31,9570000000.0,8179000000.0,-5481000000.0,-3065000000.0,MSFT
2014-12-31,4340000000.0,2850000000.0,-4716000000.0,534000000.0,MSFT
2014-09-30,8354000000.0,7072000000.0,-7737000000.0,-2978000000.0,MSFT
2014-06-30,9514000000.0,8184000000.0,-8910000000.0,-3309000000.0,MSFT
2014-03-31,10099000000.0,8907000000.0,-4284000000.0,-4304000000.0,MSFT
2013-12-31,4413000000.0,2681000000.0,-1025000000.0,2615000000.0,MSFT
2013-09-30,8205000000.0,6974000000.0,-4614000000.0,-3396000000.0,MSFT
2013-06-30,5903000000.0,4109000000.0,-5839000000.0,-1469000000.0,MSFT
2013-03-31,9666000000.0,8736000000.0,-7660000000.0,-2744000000.0,MSFT
2012-12-31,4780000000.0,3850000000.0,-2593000000.0,-1221000000.0,MSFT
2012-09-30,8484000000.0,7881000000.0,-7719000000.0,-2714000000.0,MSFT
2012-06-30,7677000000.0,7055000000.0,-4662000000.0,-2421000000.0,MSFT
2012-03-31,9594000000.0,8845000000.0,-12241000000.0,-1605000000.0,MSFT
2011-12-31,5862000000.0,5364000000.0,-5568000000.0,-2513000000.0,MSFT
2011-09-30,8493000000.0,8057000000.0,-2315000000.0,-2869000000.0,MSFT
2011-06-30,5942000000.0,5300000000.0,-950000000.0,-2423000000.0,MSFT
2011-03-31,8672000000.0,8014000000.0,-7139000000.0,1437000000.0,MSFT
2010-12-31,4186000000.0,3695000000.0,-1570000000.0,-6751000000.0,MSFT
2010-09-30,8194000000.0,7630000000.0,-4957000000.0,-639000000.0,MSFT
2010-06-30,5604000000.0,4846000000.0,-4119000000.0,-4098000000.0,MSFT
2010-03-31,7393000000.0,6985000000.0,-5904000000.0,-2726000000.0,MSFT
2009-12-31,4969000000.0,4593000000.0,-92000000.0,-4277000000.0,MSFT
2009-09-30,6107000000.0,5672000000.0,-1199000000.0,-2190000000.0,MSFT
2009-06-30,3841000000.0,2974000000.0,-7857000000.0,2699000000.0,MSFT
2009-03-31,6044000000.0,5412000000.0,-6009000000.0,-1060000000.0,MSFT
2008-12-31,5782000000.0,4940000000.0,-2499000000.0,-3858000000.0,MSFT
2008-09-30,3370000000.0,2592000000.0,595000000.0,-5244000000.0,MSFT
2008-06-30,4085000000.0,2867000000.0,-503000000.0,-5072000000.0,MSFT
2008-03-31,7082000000.0,6323000000.0,-778000000.0,-1986000000.0,MSFT
2007-12-31,4567000000.0,3872000000.0,-1049000000.0,-2723000000.0,MSFT
2007-09-30,5878000000.0,5368000000.0,-2257000000.0,-3153000000.0,MSFT
2007-06-30,4402000000.0,3582000000.0,1075000000.0,-6983000000.0,MSFT
2007-03-31,7291000000.0,6830000000.0,511000000.0,-7063000000.0,MSFT
2006-12-31,2042000000.0,1470000000.0,-1958000000.0,-2323000000.0,MSFT
2006-09-30,4061000000.0,3650000000.0,6461000000.0,-8175000000.0,MSFT
2006-06-30,3281000000.0,2536000000.0,3739000000.0,-4684000000.0,MSFT
2006-03-31,4563000000.0,4261000000.0,833000000.0,-5135000000.0,MSFT
2005-12-31,2231000000.0,1913000000.0,6692000000.0,-7802000000.0,MSFT
2005-09-30,4329000000.0,4116000000.0,-3261000000.0,-2941000000.0,MSFT
2005-06-30,3976000000.0,3716000000.0,859000000.0,-3710000000.0,MSFT
2005-03-31,5003000000.0,4800000000.0,-1133000000.0,-2958000000.0,MSFT
2004-12-31,3619000000.0,3443000000.0,23414000000.0,-33672000000.0,MSFT
2004-09-30,4007000000.0,3834000000.0,-8113000000.0,-738000000.0,MSFT
2004-06-30,1658000000.0,1101000000.0,3690000000.0,1296000000.0,MSFT
2004-03-31,4970000000.0,4757000000.0,-738000000.0,-1040000000.0,MSFT
2003-12-31,4574000000.0,4402000000.0,-1949000000.0,-2270000000.0,MSFT
2003-09-30,3424000000.0,3257000000.0,-3748000000.0,-350000000.0,MSFT
2003-06-30,2689000000.0,2416000000.0,-90000000.0,-483000000.0,MSFT
2003-03-31,4169000000.0,3987000000.0,-4207000000.0,-1211000000.0,MSFT
2022-01-30,3033000000.0,2760000000.0,-1586000000.0,-745000000.0,NVDA
2021-10-31,1519000000.0,1297000000.0,-4439000000.0,-1420000000.0,NVDA
2021-08-01,2682000000.0,2499000000.0,-2533000000.0,4501000000.0,NVDA
2021-05-02,1874000000.0,1576000000.0,-1272000000.0,-471000000.0,NVDA
2021-01-31,2067000000.0,1784000000.0,-3129000000.0,-342000000.0,NVDA
2020-10-25,1279000000.0,806000000.0,-2001000000.0,-301000000.0,NVDA
2020-07-26,1567000000.0,1350000000.0,-13490000000.0,-297000000.0,NVDA
2020-04-26,909000000.0,754000000.0,-1055000000.0,4744000000.0,NVDA
2020-01-26,1465000000.0,1320000000.0,-151000000.0,-183000000.0,NVDA
2019-10-27,1640000000.0,1537000000.0,1256000000.0,-236000000.0,NVDA
2019-07-28,936000000.0,823000000.0,3545000000.0,-148000000.0,NVDA
2019-04-28,720000000.0,592000000.0,1495000000.0,-225000000.0,NVDA
2019-01-27,898000000.0,695000000.0,40000000.0,-877000000.0,NVDA
2018-10-28,487000000.0,337000000.0,219000000.0,-703000000.0,NVDA
2018-07-29,913000000.0,784000000.0,-805000000.0,-155000000.0,NVDA
2018-04-29,1445000000.0,1327000000.0,-3551000000.0,-1131000000.0,NVDA
2018-01-28,1358000000.0,942000000.0,-24000000.0,-134000000.0,NVDA
2017-10-29,1157000000.0,1088000000.0,286000000.0,-629000000.0,NVDA
2017-07-30,705000000.0,651000000.0,262000000.0,-968000000.0,NVDA
2017-04-30,282000000.0,228000000.0,754000000.0,-813000000.0,NVDA
2017-01-29,721000000.0,670000000.0,-373000000.0,-522000000.0,NVDA
2016-10-30,458000000.0,420000000.0,-327000000.0,1383000000.0,NVDA
2016-07-31,184000000.0,152000000.0,-269000000.0,-36000000.0,NVDA
2016-05-01,309000000.0,254000000.0,176000000.0,-534000000.0,NVDA
2016-01-31,511000000.0,496000000.0,-213000000.0,-173000000.0,NVDA
2015-10-25,255000000.0,238000000.0,-199000000.0,-20000000.0,NVDA
2015-07-26,163000000.0,139000000.0,247000000.0,-439000000.0,NVDA
2015-04-26,246000000.0,216000000.0,-235000000.0,-44000000.0,NVDA
2015-01-25,442729000.0,411684000.0,-318177000.0,-22581000.0,NVDA
2014-10-26,215623000.0,175882000.0,-15595000.0,-320437000.0,NVDA
2014-07-27,96282000.0,73755000.0,-62954000.0,-27401000.0,NVDA
2014-04-27,151022000.0,121954000.0,-330322000.0,-463122000.0,NVDA
2014-01-26,400712000.0,334338000.0,-1099596000.0,1288387000.0,NVDA
2013-10-27,162315000.0,124156000.0,-187373000.0,-4179000.0,NVDA
2013-07-28,96469000.0,11483000.0,711818000.0,-778389000.0,NVDA
2013-04-28,175650000.0,109983000.0,-230786000.0,-116227000.0,NVDA
2013-01-27,451009000.0,403251000.0,-141436000.0,-102175000.0,NVDA
2012-10-28,181485000.0,136801000.0,-182799000.0,27084000.0,NVDA
2012-07-29,200886000.0,138942000.0,-84703000.0,14300000.0,NVDA
2012-04-29,-9208000.0,-38131000.0,-335054000.0,45521000.0,NVDA
2012-01-29,410518000.0,365336000.0,-328495000.0,19037000.0,NVDA
2011-10-30,244417000.0,205382000.0,-289145000.0,78930000.0,NVDA
2011-07-31,82021000.0,58698000.0,-273218000.0,40178000.0,NVDA
2011-05-01,172200000.0,141005000.0,-252506000.0,98578000.0,NVDA
2011-01-30,434673000.0,413330000.0,-309251000.0,88765000.0,NVDA
2010-10-31,212177000.0,190354000.0,-163984000.0,25978000.0,NVDA
2010-08-01,34344000.0,-3300000.0,-119101000.0,14498000.0,NVDA
2010-05-02,-5397000.0,-22477000.0,-57342000.0,62780000.0,NVDA
2010-01-31,69245000.0,46670000.0,-283774000.0,47260000.0,NVDA
2009-10-25,141317000.0,124724000.0,-95497000.0,44885000.0,NVDA
2009-07-26,135117000.0,117461000.0,-131157000.0,7551000.0,NVDA
2009-04-26,142128000.0,121351000.0,-8905000.0,-38637000.0,NVDA
2009-01-25,-19845000.0,-62820000.0,-31352000.0,7632000.0,NVDA
2008-10-26,43003000.0,-66005000.0,-27902000.0,-272991000.0,NVDA
2008-08-21,80957000.0,27443000.0,-174646000.0,9524000.0,NVDA
2008-04-27,145245000.0,-56928000.0,24533000.0,-93439000.0,NVDA
2008-01-27,252471000.0,182132000.0,-425918000.0,-156286000.0,NVDA
2007-11-21,380125000.0,330422000.0,-186449000.0,-51719000.0,NVDA
2007-08-22,331111000.0,301035000.0,-57888000.0,-37429000.0,NVDA
2007-04-29,306489000.0,268862000.0,-91063000.0,-80889000.0,NVDA
2007-01-28,230395000.0,154703000.0,-371909000.0,-55818000.0,NVDA
2006-10-29,289318000.0,260532000.0,3631000.0,60374000.0,NVDA
2006-07-30,17002000.0,-3109000.0,-15031000.0,-101311000.0,NVDA
2006-04-30,50396000.0,29729000.0,-157514000.0,43125000.0,NVDA
2006-01-29,225383000.0,201938000.0,-10703000.0,-27232000.0,NVDA
2005-10-30,84099000.0,70633000.0,29205000.0,8834000.0,NVDA
2005-07-31,47347000.0,18162000.0,-55678000.0,-30503000.0,NVDA
2005-05-01,89579000.0,76075000.0,-4611000.0,-12476000.0,NVDA
2005-01-30,99171000.0,81194000.0,-58521000.0,11175000.0,NVDA
