,Price,Open,High,Low
2018-12-31,95.235,95.525,95.525,95.13
2019-01-02,95.913,95.08,96.01,95.0
2019-01-03,95.383,95.805,95.805,95.32
2019-01-04,95.25,95.33,95.67,95.21
2019-01-07,94.738,95.08,95.08,94.745
2019-01-08,94.974,94.81,95.1,94.785
2019-01-09,94.295,94.9,94.925,94.2
2019-01-10,94.625,94.28,94.69,94.15
2019-01-11,94.761,94.535,94.85,94.285
2019-01-14,94.702,94.755,94.795,94.635
2019-01-15,95.155,94.64,95.36,94.64
2019-01-16,95.157,95.23,95.23,95.09
2019-01-17,95.188,95.205,95.375,95.125
2019-01-18,95.478,95.16,95.515,95.16
2019-01-22,95.444,95.585,95.625,95.415
2019-01-23,95.247,95.465,95.515,95.2
2019-01-24,95.777,95.185,95.84,95.185
2019-01-25,94.95,95.68,95.695,94.92
2019-01-28,94.904,94.895,95.06,94.79
2019-01-29,94.986,94.83,95.0,94.83
2019-01-30,94.516,94.965,95.14,94.445
2019-01-31,94.794,94.57,94.8,94.38
2019-02-01,94.78,94.805,95.0,94.6
2019-02-04,95.05,94.83,95.115,94.825
2019-02-05,95.292,95.02,95.32,95.02
2019-02-06,95.627,95.335,95.65,95.275
2019-02-07,95.764,95.66,95.91,95.655
2019-02-08,95.891,95.83,95.95,95.74
2019-02-11,96.327,95.895,96.365,95.89
2019-02-12,95.973,96.37,96.42,95.97
2019-02-13,96.408,96.0,96.445,95.93
2019-02-14,96.285,96.485,96.575,96.285
2019-02-15,96.22,96.355,96.685,96.145
2019-02-19,95.844,96.18,96.395,95.77
2019-02-20,95.789,95.85,95.96,95.61
2019-02-21,95.958,95.835,96.03,95.72
2019-02-22,95.882,95.99,96.135,95.82
2019-02-25,95.796,95.835,95.985,95.69
2019-02-26,95.39,95.79,95.835,95.365
2019-02-27,95.563,95.425,95.58,95.305
2019-02-28,95.558,95.535,95.7,95.24
2019-03-01,95.965,95.645,95.98,95.5
2019-03-04,96.1,95.85,96.245,95.795
2019-03-05,96.295,96.11,96.435,96.1
2019-03-06,96.304,96.325,96.45,96.23
2019-03-07,97.123,96.285,97.16,96.27
2019-03-08,96.759,97.06,97.09,96.54
2019-03-11,96.659,96.78,96.895,96.6
2019-03-12,96.379,96.49,96.725,96.275
2019-03-13,95.982,96.46,96.46,95.81
2019-03-14,96.239,95.955,96.27,95.94
2019-03-15,96.05,96.195,96.25,95.935
2019-03-18,95.983,95.995,96.09,95.83
2019-03-19,95.316,95.365,95.375,95.275
2019-03-20,94.696,95.47,95.47,94.815
2019-03-21,95.477,94.845,95.375,94.78
2019-03-22,95.641,95.29,95.765,95.255
2019-03-25,95.558,95.65,95.65,95.475
2019-03-26,95.715,95.53,95.72,95.52
2019-03-27,95.773,95.8,96.0,95.75
2019-03-28,96.249,95.885,96.3,95.855
2019-03-29,96.33,96.22,96.375,96.11
2019-04-01,96.284,96.26,96.32,96.105
2019-04-02,96.408,96.395,96.57,96.35
2019-04-03,96.152,96.25,96.255,96.05
2019-04-04,96.405,96.17,96.415,96.115
2019-04-05,96.487,96.37,96.55,96.355
2019-04-08,96.13,96.39,96.415,96.08
2019-04-09,96.091,96.11,96.11,95.975
2019-04-10,96.038,96.16,96.305,95.945
2019-04-11,96.279,96.045,96.26,96.01
2019-04-12,96.073,96.145,96.145,95.84
2019-04-15,96.031,95.95,96.045,95.89
2019-04-16,96.122,96.0,96.165,95.98
2019-04-17,96.128,96.23,96.23,95.97
2019-04-18,96.606,96.15,96.61,96.115
2019-04-22,96.41,96.515,96.525,96.485
2019-04-23,96.77,96.45,96.89,96.45
2019-04-24,97.315,96.75,97.26,96.745
2019-04-25,97.379,97.235,97.5,97.2
2019-04-26,97.186,97.335,97.435,97.05
2019-04-29,97.041,97.22,97.275,97.035
2019-04-30,96.661,97.025,97.025,96.65
2019-05-01,96.87,96.695,96.905,96.42
2019-05-02,97.046,96.85,97.06,96.795
2019-05-03,96.72,97.015,97.28,96.69
2019-05-06,96.733,96.8,96.865,96.71
2019-05-07,96.864,96.7,96.925,96.61
2019-05-08,96.853,96.71,96.85,96.67
2019-05-09,96.629,96.83,96.895,96.49
2019-05-10,96.59,96.63,96.65,96.39
2019-05-13,96.585,96.54,96.605,96.3
2019-05-14,96.792,96.62,96.8,96.575
2019-05-15,96.846,96.82,96.95,96.75
2019-05-16,97.143,96.845,97.105,96.76
2019-05-17,97.289,97.16,97.315,97.135
2019-05-20,97.229,97.275,97.35,97.19
2019-05-21,97.361,97.29,97.41,97.185
2019-05-22,97.346,97.335,97.415,97.2
2019-05-23,97.193,97.46,97.715,97.14
2019-05-24,96.952,97.205,97.23,96.9
2019-05-28,97.302,97.065,97.305,97.065
2019-05-29,97.5,97.285,97.56,97.235
2019-05-30,97.513,97.475,97.625,97.46
2019-05-31,97.136,97.515,97.535,97.105
2019-06-03,96.54,97.105,97.175,96.5
2019-06-04,96.484,96.615,96.735,96.395
2019-06-05,96.751,96.5,96.805,96.15
2019-06-06,96.475,96.765,96.925,96.23
2019-06-07,95.975,96.45,96.595,95.89
2019-06-10,96.205,96.06,96.4,96.05
2019-06-11,96.135,96.195,96.345,96.095
2019-06-12,96.46,96.135,96.475,96.035
2019-06-13,96.509,96.46,96.57,96.345
2019-06-14,97.065,96.53,97.085,96.44
2019-06-17,97.052,97.055,97.095,96.82
2019-06-18,96.718,96.75,96.81,96.7
2019-06-19,96.152,96.74,96.74,96.255
2019-06-20,95.738,96.3,96.3,95.7
2019-06-21,95.318,95.635,95.81,95.29
2019-06-24,95.102,95.255,95.28,95.125
2019-06-25,95.263,95.095,95.49,94.975
2019-06-26,95.343,95.43,95.43,95.34
2019-06-27,95.342,95.4,95.5,95.285
2019-06-28,95.266,95.34,95.405,95.23
2019-07-01,95.976,95.43,95.98,95.43
2019-07-02,95.839,96.005,96.005,95.745
2019-07-03,95.876,95.845,95.9,95.785
2019-07-05,96.435,95.975,96.505,95.975
2019-07-08,96.514,96.435,96.535,96.385
2019-07-09,96.625,96.605,96.715,96.605
2019-07-10,96.246,96.63,96.63,96.225
2019-07-11,96.207,96.08,96.24,96.0
2019-07-12,95.974,96.14,96.14,95.975
2019-07-15,96.095,96.055,96.145,95.95
2019-07-16,96.588,96.18,96.595,96.18
2019-07-17,96.393,96.52,96.545,96.35
2019-07-18,96.004,96.345,96.41,95.915
2019-07-19,96.372,95.995,96.39,95.995
2019-07-22,96.495,96.37,96.495,96.365
2019-07-23,96.963,96.515,96.98,96.515
2019-07-24,96.989,97.0,97.01,96.82
2019-07-25,97.087,96.99,97.18,96.78
2019-07-26,97.276,97.05,97.35,97.035
2019-07-29,97.321,97.23,97.4,97.18
2019-07-30,97.334,97.37,97.485,97.32
2019-07-31,97.783,97.33,97.975,97.325
2019-08-01,97.674,97.96,98.225,97.6
2019-08-02,97.402,97.64,97.74,97.405
2019-08-05,96.898,97.435,97.435,96.79
2019-08-06,97.016,96.62,97.115,96.6
2019-08-07,96.96,96.945,97.075,96.75
2019-08-08,97.04,96.99,97.135,96.87
2019-08-09,96.927,96.965,96.995,96.815
2019-08-12,96.803,96.935,97.15,96.735
2019-08-13,97.231,96.87,97.25,96.785
2019-08-14,97.416,97.215,97.465,97.105
2019-08-15,97.6,97.42,97.65,97.28
2019-08-16,97.607,97.645,97.805,97.61
2019-08-19,97.821,97.645,97.865,97.61
2019-08-20,97.668,97.83,97.92,97.61
2019-08-21,97.771,97.685,97.785,97.605
2019-08-22,97.649,97.775,97.85,97.545
2019-08-23,97.11,97.69,97.95,97.06
2019-08-26,97.579,97.1,97.57,96.96
2019-08-27,97.49,97.53,97.54,97.37
2019-08-28,97.7,97.51,97.755,97.505
2019-08-29,98.027,97.725,98.06,97.685
2019-08-30,98.418,97.95,98.53,97.87
2019-09-03,98.519,98.635,98.9,98.435
2019-09-04,97.958,98.49,98.49,97.92
2019-09-05,97.942,97.945,98.07,97.58
2019-09-06,97.925,97.975,98.05,97.71
2019-09-09,97.803,97.975,98.04,97.665
2019-09-10,97.857,97.87,97.995,97.79
2019-09-11,98.177,97.87,98.275,97.83
2019-09-12,97.876,98.18,98.67,97.62
2019-09-13,97.83,97.99,97.995,97.56
2019-09-16,98.175,97.725,98.275,97.615
2019-09-17,97.344,97.7,97.7,97.36
2019-09-18,97.694,97.345,97.745,97.345
2019-09-19,97.407,97.56,97.56,97.355
2019-09-20,97.696,97.37,97.78,97.37
2019-09-23,97.781,97.64,97.845,97.64
2019-09-24,97.487,97.865,97.865,97.47
2019-09-25,98.209,97.55,98.21,97.55
2019-09-26,98.315,98.06,98.395,98.06
2019-09-27,98.311,98.325,98.49,98.255
2019-09-30,98.571,98.3,98.6,98.3
2019-10-01,98.327,98.665,98.735,98.285
2019-10-02,98.244,98.33,98.54,98.19
2019-10-03,98.105,98.27,98.365,97.885
2019-10-04,98.058,98.075,98.23,98.075
2019-10-07,98.235,98.115,98.25,98.11
2019-10-08,98.392,98.145,98.46,98.14
2019-10-09,98.41,98.27,98.39,98.24
2019-10-10,97.996,98.325,98.33,98.0
2019-10-11,97.595,97.965,98.025,97.5
2019-10-14,97.78,97.735,97.85,97.725
2019-10-15,97.598,97.735,97.93,97.555
2019-10-16,97.308,97.46,97.69,97.205
2019-10-17,96.915,97.335,97.43,96.83
2019-10-18,96.603,96.94,96.945,96.565
2019-10-21,96.645,96.65,96.695,96.505
2019-10-22,96.851,96.62,96.81,96.595
2019-10-23,96.821,96.83,96.97,96.795
2019-10-24,96.985,96.81,97.085,96.675
2019-10-25,97.179,96.95,97.19,96.95
2019-10-28,97.1,97.225,97.225,97.055
2019-10-29,97.044,97.1,97.27,96.99
2019-10-30,97.019,96.985,97.38,96.875
2019-10-31,96.744,96.815,96.82,96.65
2019-11-01,96.64,96.63,96.845,96.555
2019-11-04,96.961,96.595,96.97,96.595
2019-11-05,97.405,96.97,97.41,96.97
2019-11-06,97.359,97.34,97.395,97.24
2019-11-07,97.579,97.395,97.64,97.32
2019-11-08,97.786,97.55,97.825,97.55
2019-11-11,97.608,97.78,97.78,97.545
2019-11-12,97.726,97.69,97.805,97.69
2019-11-13,97.805,97.745,97.87,97.71
2019-11-14,97.594,97.84,97.84,97.56
2019-11-15,97.451,97.585,97.6,97.425
2019-11-18,97.245,97.39,97.39,97.135
2019-11-19,97.322,97.33,97.335,97.255
2019-11-20,97.399,97.365,97.495,97.32
2019-11-21,97.484,97.28,97.5,97.25
2019-11-22,97.76,97.425,97.77,97.31
2019-11-25,97.803,97.775,97.855,97.68
2019-11-26,97.736,97.78,97.865,97.715
2019-11-27,97.853,97.85,97.905,97.79
2019-11-29,97.767,97.91,98.045,97.735
2019-12-02,97.351,97.785,97.865,97.31
2019-12-03,97.256,97.44,97.44,97.16
2019-12-04,97.187,97.25,97.315,96.95
2019-12-05,96.956,97.12,97.12,96.905
2019-12-06,97.246,96.955,97.4,96.82
2019-12-09,97.179,97.235,97.275,97.11
2019-12-10,96.95,97.2,97.2,96.94
2019-12-11,96.616,97.065,97.145,96.575
2019-12-12,96.959,96.64,97.095,96.6
2019-12-13,96.745,96.42,96.81,96.295
2019-12-16,96.58,96.715,96.73,96.495
2019-12-17,96.418,96.465,96.465,96.24
2019-12-18,96.608,96.505,96.67,96.505
2019-12-19,96.6,96.565,96.68,96.495
2019-12-20,96.917,96.645,96.975,96.645
2019-12-23,96.875,96.88,97.03,96.875
2019-12-24,96.891,96.925,97.0,96.875
2019-12-26,96.755,96.82,96.82,96.76
2019-12-27,96.187,96.69,96.69,96.19
2019-12-30,96.047,96.28,96.28,95.965
2019-12-31,95.688,95.93,95.93,95.7
2020-01-02,96.168,95.78,96.17,95.78
2020-01-03,96.166,96.13,96.415,96.11
2020-01-06,95.995,96.205,96.205,95.915
2020-01-07,96.347,96.01,96.42,96.01
2020-01-08,96.636,96.29,96.66,96.29
2020-01-09,96.801,96.635,96.895,96.635
2020-01-10,96.703,96.86,96.92,96.645
2020-01-13,96.685,96.775,96.83,96.65
2020-01-14,96.72,96.7,96.885,96.695
2020-01-15,96.579,96.74,96.775,96.515
2020-01-16,96.682,96.56,96.7,96.455
2020-01-17,96.979,96.675,97.0,96.675
2020-01-21,96.908,96.975,96.98,96.78
2020-01-22,96.92,96.895,96.97,96.79
2020-01-23,97.102,96.955,97.195,96.91
2020-01-24,97.265,97.11,97.35,97.11
2020-01-27,97.382,97.25,97.4,97.25
2020-01-28,97.45,97.385,97.555,97.385
2020-01-29,97.434,97.435,97.555,97.41
2020-01-30,97.321,97.47,97.47,97.28
2020-01-31,96.843,97.33,97.4,96.8
2020-02-03,97.265,96.885,97.465,96.885
2020-02-04,97.442,97.3,97.47,97.3
2020-02-05,97.788,97.475,97.8,97.46
2020-02-06,98.009,97.795,98.07,97.775
2020-02-07,98.201,97.92,98.215,97.92
2020-02-10,98.344,98.17,98.4,98.13
2020-02-11,98.227,98.37,98.415,98.23
2020-02-12,98.552,98.31,98.515,98.23
2020-02-13,98.588,98.535,98.605,98.5
2020-02-14,98.635,98.64,98.685,98.54
2020-02-18,98.963,98.765,99.005,98.69
2020-02-19,99.227,98.935,99.225,98.925
2020-02-20,99.406,99.175,99.44,99.175
2020-02-21,98.81,99.38,99.4,98.775
2020-02-24,98.909,99.0,99.19,98.665
2020-02-25,98.536,98.87,98.945,98.475
2020-02-26,98.593,98.625,98.86,98.51
2020-02-27,98.131,98.64,98.64,97.98
2020-02-28,97.786,98.07,98.315,97.64
2020-03-02,97.046,97.545,97.71,96.87
2020-03-03,96.902,97.24,97.375,96.635
2020-03-04,97.101,96.955,97.33,96.9
2020-03-05,96.588,97.11,97.12,96.3
2020-03-06,95.785,96.475,96.475,95.54
2020-03-09,94.744,95.65,95.685,94.53
2020-03-10,96.279,95.225,96.465,95.06
2020-03-11,96.442,96.21,96.535,95.81
2020-03-12,97.654,96.545,98.4,96.015
2020-03-13,98.904,97.595,99.07,97.385
2020-03-16,98.152,98.45,98.685,97.58
2020-03-17,99.719,98.53,99.96,98.485
2020-03-18,101.623,99.37,102.0,99.37
2020-03-19,103.78,102.07,103.98,101.305
2020-03-20,103.582,103.63,103.665,102.5
2020-03-23,103.32,103.58,103.97,102.5
2020-03-24,102.312,102.8,102.8,101.61
2020-03-25,101.055,101.825,101.96,100.855
2020-03-26,99.468,100.58,100.58,99.395
2020-03-27,98.526,99.485,99.96,98.39
2020-03-30,99.246,98.62,99.29,98.345
2020-03-31,99.092,99.755,99.985,99.0
2020-04-01,99.753,98.975,99.775,98.975
2020-04-02,100.271,99.75,100.37,99.68
2020-04-03,100.677,100.335,100.985,100.32
2020-04-06,100.77,100.66,101.015,100.66
2020-04-07,99.929,100.66,100.66,99.705
2020-04-08,100.155,99.97,100.46,99.97
2020-04-09,99.477,100.325,100.325,99.38
2020-04-13,99.306,99.38,99.505,99.105
2020-04-14,98.852,99.25,99.25,98.78
2020-04-15,99.451,99.035,99.96,99.035
2020-04-16,100.065,99.895,100.2,99.645
2020-04-17,99.81,99.715,100.25,99.655
2020-04-20,100.034,99.925,100.115,99.835
2020-04-21,100.354,100.25,100.58,100.25
2020-04-22,100.508,100.37,100.59,100.02
2020-04-23,100.527,100.58,100.77,100.18
2020-04-24,100.424,100.675,100.9,100.335
2020-04-27,100.107,100.39,100.4,99.9
2020-04-28,99.944,100.22,100.255,99.545
2020-04-29,99.654,99.865,99.94,99.57
2020-04-30,99.058,99.505,99.76,99.01
2020-05-01,99.13,99.265,99.265,98.855
2020-05-04,99.573,99.26,99.645,99.26
2020-05-05,99.787,99.515,100.065,99.45
2020-05-06,100.161,99.915,100.26,99.915
2020-05-07,99.941,100.31,100.465,99.895
2020-05-08,99.775,99.71,99.97,99.485
2020-05-11,100.26,99.75,100.3,99.75
2020-05-12,99.95,100.4,100.5,99.77
2020-05-13,100.286,99.98,100.3,99.7
2020-05-14,100.502,100.4,100.6,100.285
2020-05-15,100.429,100.31,100.5,100.15
2020-05-18,99.692,100.375,100.5,99.63
2020-05-19,99.368,99.655,99.77,99.28
2020-05-20,99.137,99.515,99.515,99.02
2020-05-21,99.399,99.25,99.54,99.05
2020-05-22,99.88,99.6,99.885,99.575
2020-05-26,98.919,99.79,99.79,98.915
2020-05-27,99.048,99.08,99.31,98.71
2020-05-28,98.36,98.89,99.035,98.35
2020-05-29,98.323,98.48,98.56,97.93
2020-06-01,97.79,98.27,98.29,97.75
2020-06-02,97.631,97.815,97.875,97.395
2020-06-03,97.231,97.585,97.585,97.14
2020-06-04,96.624,97.26,97.605,96.54
2020-06-05,96.892,96.705,97.02,96.46
2020-06-08,96.555,96.835,97.035,96.535
2020-06-09,96.271,96.545,97.005,96.18
2020-06-10,95.897,96.425,96.495,95.57
2020-06-11,96.723,96.1,96.845,95.915
2020-06-12,97.33,96.845,97.465,96.485
2020-06-15,96.65,97.25,97.38,96.55
2020-06-16,96.903,96.485,97.17,96.455
2020-06-17,97.115,96.845,97.26,96.79
2020-06-18,97.38,97.0,97.46,97.0
2020-06-19,97.562,97.43,97.61,97.17
2020-06-22,96.975,97.58,97.58,97.0
2020-06-23,96.603,96.42,96.605,96.41
2020-06-24,97.124,96.555,97.215,96.555
2020-06-25,97.395,97.26,97.56,97.26
2020-06-26,97.417,97.3,97.625,97.27
2020-06-29,97.511,97.26,97.515,97.145
2020-06-30,97.359,97.415,97.785,97.29
2020-07-01,97.165,97.31,97.58,97.035
2020-07-02,97.302,97.15,97.29,96.745
2020-07-06,96.682,97.15,97.15,96.515
2020-07-07,96.839,96.585,97.1,96.585
2020-07-08,96.368,96.96,96.96,96.355
2020-07-09,96.653,96.375,96.76,96.185
2020-07-10,96.589,96.8,96.935,96.59
2020-07-13,96.388,96.435,96.58,96.21
2020-07-14,96.195,96.5,96.615,96.13
2020-07-15,96.025,96.09,96.16,95.79
2020-07-16,96.294,95.985,96.3,95.85
2020-07-17,95.864,96.235,96.27,95.87
2020-07-20,95.762,95.855,96.115,95.675
2020-07-21,95.049,95.65,95.79,95.0
2020-07-22,94.922,95.07,95.36,94.765
2020-07-23,94.639,94.88,95.135,94.54
2020-07-24,94.377,94.735,94.735,94.23
2020-07-27,93.605,94.295,94.295,93.445
2020-07-28,93.651,93.515,93.965,93.5
2020-07-29,93.437,93.73,93.73,93.12
2020-07-30,93.024,93.305,93.625,92.915
2020-07-31,93.341,92.665,93.51,92.52
2020-08-03,93.527,93.4,93.975,93.36
2020-08-04,93.398,93.6,93.815,93.23
2020-08-05,92.87,93.15,93.22,92.6
2020-08-06,92.788,92.805,93.105,92.5
2020-08-07,93.432,92.81,93.62,92.81
2020-08-10,93.594,93.455,93.695,93.33
2020-08-11,93.625,93.63,93.75,93.185
2020-08-12,93.433,93.735,93.915,93.245
2020-08-13,93.342,93.295,93.4,92.925
2020-08-14,93.11,93.325,93.4,93.06
2020-08-17,92.872,93.07,93.135,92.8
2020-08-18,92.286,92.795,92.795,92.135
2020-08-19,92.91,92.25,93.08,92.19
2020-08-20,92.808,93.045,93.24,92.74
2020-08-21,93.27,92.69,93.5,92.61
2020-08-24,93.319,93.2,93.38,92.88
2020-08-25,93.049,93.38,93.395,92.99
2020-08-26,93.026,93.03,93.365,92.86
2020-08-27,93.006,92.85,93.35,92.445
2020-08-28,92.389,93.1,93.1,92.2
2020-08-31,92.141,92.23,92.5,92.01
2020-09-01,92.342,92.135,92.405,91.75
2020-09-02,92.839,92.265,92.88,92.265
2020-09-03,92.735,92.69,93.075,92.69
2020-09-04,92.709,92.825,93.245,92.66
2020-09-08,93.425,93.055,93.515,92.99
2020-09-09,93.244,93.545,93.64,93.1
2020-09-10,93.316,93.255,93.445,92.68
2020-09-11,93.338,93.365,93.4,93.075
2020-09-14,93.06,93.335,93.34,92.865
2020-09-15,93.025,93.07,93.185,92.79
2020-09-16,93.171,93.07,93.085,92.76
2020-09-17,92.919,93.37,93.37,92.865
2020-09-18,92.907,92.8,92.945,92.77
2020-09-21,93.639,92.995,93.75,92.995
2020-09-22,93.978,93.56,94.075,93.46
2020-09-23,94.398,94.04,94.425,93.95
2020-09-24,94.358,94.28,94.58,94.215
2020-09-25,94.647,94.37,94.69,94.215
2020-09-28,94.269,94.55,94.56,94.145
2020-09-29,93.895,94.235,94.28,93.865
2020-09-30,93.897,93.88,94.19,93.715
2020-10-01,93.725,93.89,93.925,93.58
2020-10-02,93.874,93.755,94.03,93.705
2020-10-05,93.53,93.845,93.845,93.395
2020-10-06,93.719,93.4,93.87,93.4
2020-10-07,93.653,93.85,93.94,93.6
2020-10-08,93.623,93.66,93.775,93.535
2020-10-09,93.04,93.4,93.405,92.975
2020-10-12,93.066,93.115,93.205,93.01
2020-10-13,93.501,93.045,93.58,93.045
2020-10-14,93.346,93.525,93.525,93.245
2020-10-15,93.829,93.395,93.85,93.385
2020-10-16,93.644,93.77,93.81,93.505
2020-10-19,93.394,93.69,93.69,93.185
2020-10-20,93.016,93.4,93.46,92.975
2020-10-21,92.564,92.92,92.92,92.46
2020-10-22,92.929,92.675,92.93,92.61
2020-10-23,92.73,93.065,93.065,92.635
2020-10-26,93.009,92.715,93.05,92.715
2020-10-27,92.897,92.915,93.0,92.79
2020-10-28,93.379,93.125,93.615,93.125
2020-10-29,93.942,93.4,94.075,93.325
2020-10-30,94.007,93.91,94.01,93.755
2020-11-02,94.105,94.105,94.165,93.965
2020-11-03,93.53,93.98,93.98,93.305
2020-11-04,93.381,93.555,94.25,93.23
2020-11-05,92.486,93.36,93.365,92.485
2020-11-06,92.195,92.75,92.75,92.13
2020-11-09,92.685,92.155,92.925,92.12
2020-11-10,92.706,92.715,92.935,92.585
2020-11-11,92.994,92.665,93.165,92.6
2020-11-12,92.915,92.97,93.045,92.73
2020-11-13,92.708,92.895,92.96,92.67
2020-11-16,92.58,92.62,92.785,92.4
2020-11-17,92.348,92.445,92.485,92.2
2020-11-18,92.261,92.405,92.45,92.15
2020-11-19,92.234,92.445,92.62,92.19
2020-11-20,92.335,92.25,92.35,92.15
2020-11-23,92.434,92.325,92.73,91.955
2020-11-24,92.165,92.445,92.5,92.065
2020-11-25,91.906,92.118,92.252,91.91
2020-11-27,91.741,91.93,91.98,91.69
2020-11-30,91.792,91.695,91.955,91.425
2020-12-01,91.227,91.825,91.835,91.085
2020-12-02,91.052,91.16,91.43,90.915
2020-12-03,90.645,91.03,91.03,90.435
2020-12-04,90.609,90.585,90.78,90.38
2020-12-07,90.702,90.675,91.15,90.515
2020-12-08,90.88,90.825,90.925,90.66
2020-12-09,91.011,90.83,91.12,90.595
2020-12-10,90.751,91.0,91.08,90.575
2020-12-11,90.924,90.67,90.975,90.545
2020-12-14,90.655,90.73,90.845,90.345
2020-12-15,90.369,90.55,90.685,90.325
2020-12-16,90.327,90.33,90.56,90.03
2020-12-17,89.706,90.05,90.05,89.62
2020-12-18,89.92,89.805,89.9,89.77
2020-12-21,89.914,90.0,90.91,89.97
2020-12-22,90.511,90.055,90.55,90.055
2020-12-23,90.306,90.4,90.46,90.07
2020-12-24,90.215,90.115,90.225,90.075
2020-12-28,90.24,90.1,90.26,89.89
2020-12-29,89.883,90.1,90.1,89.83
2020-12-30,89.614,89.868,89.9,89.515
2020-12-31,89.859,89.5,89.93,89.5
2021-01-04,89.819,89.735,89.89,89.38
2021-01-05,89.389,89.79,89.79,89.375
2021-01-06,89.482,89.36,89.75,89.155
2021-01-07,89.771,89.345,89.9,89.345
2021-01-08,90.048,89.855,90.145,89.62
2021-01-11,90.422,90.205,90.67,90.17
2021-01-12,90.044,90.445,90.55,89.99
2021-01-13,90.314,89.98,90.4,89.88
2021-01-14,90.189,90.225,90.52,90.065
2021-01-15,90.727,90.2,90.75,90.2
2021-01-19,90.446,90.68,90.725,90.385
2021-01-20,90.439,90.388,90.69,90.248
2021-01-21,90.097,90.275,90.315,90.015
2021-01-22,90.182,90.065,90.27,90.045
2021-01-25,90.343,90.215,90.475,90.04
2021-01-26,90.118,90.305,90.525,90.07
2021-01-27,90.605,90.14,90.83,90.1
2021-01-28,90.402,90.735,90.795,90.37
2021-01-29,90.54,90.61,90.725,90.32
2021-02-01,90.94,90.575,91.02,90.465
2021-02-02,91.155,90.965,91.26,90.795
2021-02-03,91.123,91.0,91.25,90.955
2021-02-04,91.495,91.075,91.55,91.07
2021-02-05,91.007,91.485,91.57,90.95
2021-02-08,90.894,90.93,91.185,90.845
2021-02-09,90.399,90.875,90.875,90.385
2021-02-10,90.328,90.45,90.49,90.21
2021-02-11,90.378,90.415,90.425,90.215
2021-02-12,90.435,90.415,90.68,90.34
2021-02-16,90.473,90.275,90.6,90.08
2021-02-17,90.919,90.7,91.02,90.6
2021-02-18,90.57,90.85,90.965,90.51
2021-02-19,90.343,90.53,90.63,90.17
2021-02-22,89.979,90.33,90.55,89.965
2021-02-23,90.142,89.985,90.215,89.905
2021-02-24,90.145,90.055,90.415,89.945
2021-02-25,90.12,90.085,90.275,89.655
2021-02-26,90.862,90.32,90.955,90.13
2021-03-01,91.018,90.925,91.125,90.7
2021-03-02,90.78,91.075,91.39,90.725
2021-03-03,90.927,90.8,91.06,90.62
2021-03-04,91.624,91.015,91.675,90.98
2021-03-05,91.989,91.69,92.21,91.63
2021-03-08,92.344,91.9,92.455,91.85
2021-03-09,91.96,92.43,92.53,91.915
2021-03-10,91.828,92.01,92.26,91.775
2021-03-11,91.415,91.85,91.895,91.34
2021-03-12,91.677,91.42,91.96,91.38
2021-03-15,91.832,91.655,91.97,91.54
2021-03-16,91.86,91.82,92.005,91.675
2021-03-17,91.413,91.91,91.965,91.35
2021-03-18,91.845,91.33,91.9,91.29
2021-03-19,91.905,91.905,92.12,91.69
2021-03-22,91.721,92.065,92.125,91.69
2021-03-23,92.328,91.8,92.335,91.8
2021-03-24,92.51,92.4,92.6,92.33
2021-03-25,92.806,92.605,92.89,92.515
2021-03-26,92.755,92.835,92.835,92.65
2021-03-29,92.936,92.77,92.935,92.73
2021-03-30,93.301,92.885,93.335,92.885
2021-03-31,93.221,93.275,93.43,93.0
2021-04-01,92.932,93.19,93.325,92.88
2021-04-05,92.585,92.96,93.09,92.55
2021-04-06,92.333,92.53,92.75,92.29
2021-04-07,92.457,92.335,92.385,92.165
2021-04-08,92.054,92.415,92.455,92.0
2021-04-09,92.15,92.065,92.385,92.055
2021-04-12,92.129,92.215,92.32,92.0
2021-04-13,91.834,92.155,92.36,91.78
2021-04-14,91.664,91.76,91.78,91.58
2021-04-15,91.603,91.615,91.725,91.485
2021-04-16,91.529,91.715,91.77,91.475
2021-04-19,91.04,91.57,91.7,91.02
2021-04-20,91.212,91.02,91.2,90.85
2021-04-21,91.118,91.2,91.395,91.055
2021-04-22,91.306,91.06,91.35,90.97
2021-04-23,90.829,91.195,91.2,90.785
2021-04-26,90.76,90.8,90.895,90.65
2021-04-27,90.872,90.845,91.0,90.77
2021-04-28,90.573,90.96,91.07,90.53
2021-04-29,90.573,90.51,90.7,90.4
2021-04-30,91.244,90.58,91.275,90.565
2021-05-03,90.905,91.245,91.325,90.835
2021-05-04,91.247,90.995,91.325,90.99
2021-05-05,91.263,91.245,91.41,91.145
2021-05-06,90.911,91.235,91.325,90.85
2021-05-07,90.201,90.82,90.925,90.165
2021-05-10,90.17,90.155,90.3,90.005
2021-05-11,90.109,90.26,90.3,89.93
2021-05-12,90.671,90.26,90.82,90.135
2021-05-13,90.75,90.725,90.91,90.57
2021-05-14,90.337,90.805,90.805,90.28
2021-05-17,90.152,90.35,90.4,90.13
2021-05-18,89.749,90.18,90.185,89.695
2021-05-19,90.201,89.795,90.28,89.69
2021-05-20,89.805,90.23,90.235,89.76
2021-05-21,90.013,89.75,90.155,89.645
2021-05-24,89.853,89.975,90.065,89.785
2021-05-25,89.633,89.8,89.835,89.545
2021-05-26,90.03,89.66,90.1,89.575
2021-05-27,89.959,90.1,90.175,89.9
2021-05-28,89.998,90.03,90.43,89.975
