"Date","Price","Open","High","Low","Vol.","Change %"
"06/18/2015","165.62","164.51","165.84","164.32","","0.79%"
"06/17/2015","164.32","164.23","164.97","163.57","","0.08%"
"06/16/2015","164.19","163.34","164.51","163.12","","0.52%"
"06/15/2015","163.34","164.33","164.38","162.16","","-0.70%"
"06/12/2015","164.49","165.55","165.64","164.33","","-0.60%"
"06/11/2015","165.48","165.54","166.50","165.46","","-0.01%"
"06/10/2015","165.50","163.14","165.84","163.09","","1.48%"
"06/09/2015","163.08","163.61","163.63","161.92","","-0.29%"
"06/08/2015","163.55","165.39","165.41","163.34","","-1.08%"
"06/05/2015","165.33","165.86","165.91","164.54","","-0.40%"
"06/04/2015","166.00","167.33","167.53","165.68","","-0.79%"
"06/03/2015","167.32","166.92","168.13","166.81","","0.22%"
"06/02/2015","166.95","167.16","167.77","166.06","","-0.13%"
"06/01/2015","167.16","166.67","167.63","166.22","","0.25%"
"05/29/2015","166.75","168.04","168.06","166.50","","-0.71%"
"05/28/2015","167.95","167.98","168.27","167.52","","0.01%"
"05/27/2015","167.93","165.31","168.18","165.27","","1.58%"
"05/26/2015","165.32","167.56","167.56","164.76","","-1.38%"
"05/25/2015","167.64","167.58","167.65","167.55","","0.01%"
"05/22/2015","167.63","167.82","168.06","167.42","","-0.11%"
"05/21/2015","167.82","167.31","168.08","166.84","","0.30%"
"05/20/2015","167.31","167.34","168.18","166.80","","0.03%"
"05/19/2015","167.26","167.65","167.92","167.16","","-0.23%"
"05/18/2015","167.64","167.03","167.80","166.45","","0.40%"
"05/15/2015","166.98","167.45","167.72","166.60","","-0.22%"
"05/14/2015","167.34","164.80","167.38","164.79","","1.52%"
"05/13/2015","164.83","163.88","165.71","163.87","","0.54%"
"05/12/2015","163.95","164.66","164.79","162.80","","-0.44%"
"05/11/2015","164.68","165.38","165.51","164.62","","-0.38%"
"05/08/2015","165.30","162.87","165.39","162.84","","1.49%"
"05/07/2015","162.87","161.83","163.32","161.73","","0.58%"
"05/06/2015","161.93","162.76","163.73","161.03","","-0.52%"
"05/05/2015","162.77","165.10","165.17","162.64","","-1.42%"
"05/04/2015","165.11","165.09","165.87","165.00","","-0.01%"
"05/01/2015","165.12","163.42","165.12","163.24","","1.05%"
"04/30/2015","163.41","166.20","166.20","162.92","","-1.71%"
"04/29/2015","166.25","167.06","167.11","165.27","","-0.49%"
"04/28/2015","167.07","167.15","167.74","165.66","","-0.03%"
"04/27/2015","167.12","166.45","167.71","166.37","","0.43%"
"04/24/2015","166.41","165.16","166.73","165.11","","0.77%"
"04/23/2015","165.14","165.01","165.77","164.06","","0.10%"
"04/22/2015","164.97","163.31","165.17","163.22","","1.02%"
"04/21/2015","163.30","162.92","164.20","162.88","","0.25%"
"04/20/2015","162.90","160.42","163.06","160.38","","1.51%"
"04/17/2015","160.48","162.87","162.87","160.10","","-1.45%"
"04/16/2015","162.84","163.33","163.44","162.57","","-0.27%"
"04/15/2015","163.28","162.18","163.77","162.10","","0.59%"
"04/14/2015","162.32","162.58","162.98","161.60","","-0.16%"
"04/13/2015","162.58","163.05","163.87","162.56","","-0.28%"
"04/10/2015","163.04","162.35","163.04","161.96","","0.42%"
"04/09/2015","162.36","161.76","162.37","161.07","","0.37%"
"04/08/2015","161.76","161.39","162.33","161.07","","0.24%"
"04/07/2015","161.37","161.49","162.50","161.31","","-0.11%"
"04/06/2015","161.55","160.08","161.67","159.08","","0.99%"
"04/03/2015","159.96","159.82","159.98","159.81","","0.08%"
"04/02/2015","159.83","159.62","160.48","159.55","","0.13%"
"04/01/2015","159.62","160.39","160.41","158.84","","-0.49%"
"03/31/2015","160.41","161.81","161.97","160.39","","-0.87%"
"03/30/2015","161.82","160.19","161.89","160.06","","1.01%"
"03/27/2015","160.20","159.87","160.53","159.30","","0.17%"
"03/26/2015","159.93","160.29","160.51","158.44","","-0.25%"
"03/25/2015","160.33","164.19","164.36","160.30","","-2.34%"
"03/24/2015","164.17","164.63","165.17","164.17","","-0.25%"
"03/23/2015","164.58","164.31","165.32","164.28","","0.20%"
"03/20/2015","164.25","163.25","165.12","163.16","","0.65%"
"03/19/2015","163.19","163.59","163.87","163.10","","-0.08%"
"03/18/2015","163.32","161.26","164.12","160.87","","1.27%"
"03/17/2015","161.27","161.02","161.58","160.53","","0.15%"
"03/16/2015","161.03","159.13","161.03","159.10","","1.17%"
"03/13/2015","159.17","159.76","160.03","158.30","","-0.37%"
"03/12/2015","159.76","158.89","159.82","158.55","","0.54%"
"03/11/2015","158.90","159.65","160.25","158.81","","-0.48%"
"03/10/2015","159.66","162.89","162.96","159.66","","-1.99%"
"03/09/2015","162.91","162.39","163.48","162.21","","0.34%"
"03/06/2015","162.36","164.15","164.32","162.14","","-1.09%"
"03/05/2015","164.15","164.11","164.53","163.61","","0.04%"
"03/04/2015","164.09","164.64","164.65","163.19","","-0.34%"
"03/03/2015","164.65","165.84","165.96","164.05","","-0.70%"
"03/02/2015","165.81","164.34","165.81","164.31","","0.87%"
"02/27/2015","164.38","165.12","165.31","164.27","","-0.46%"
"02/26/2015","165.14","164.24","165.21","164.17","","0.55%"
"02/25/2015","164.23","165.05","165.14","163.89","","-0.48%"
"02/24/2015","165.02","164.67","165.29","163.75","","0.21%"
"02/23/2015","164.68","164.40","164.68","163.81","","0.16%"
"02/20/2015","164.41","163.38","164.50","162.82","","0.61%"
"02/19/2015","163.41","162.83","163.54","162.42","","0.41%"
"02/18/2015","162.75","162.24","162.90","162.14","","0.31%"
"02/17/2015","162.25","162.25","162.33","161.82","","-0.02%"
"02/16/2015","162.29","162.23","162.32","162.22","","0.04%"
"02/13/2015","162.23","161.19","162.23","161.16","","0.65%"
"02/12/2015","161.18","158.56","161.23","158.55","","1.67%"
"02/11/2015","158.53","157.96","158.80","157.84","","0.34%"
"02/10/2015","157.99","155.78","158.10","155.75","","1.41%"
"02/09/2015","155.80","156.06","156.41","155.52","","-0.19%"
"02/06/2015","156.09","156.88","157.48","155.66","","-0.48%"
"02/05/2015","156.85","155.56","156.93","155.40","","0.80%"
"02/04/2015","155.61","155.21","156.52","155.19","","0.27%"
"02/03/2015","155.19","153.66","155.24","153.57","","0.97%"
"02/02/2015","153.70","152.56","153.70","150.60","","0.79%"
"01/30/2015","152.50","154.33","154.76","152.42","","-1.21%"
"01/29/2015","154.37","153.07","154.55","151.87","","0.82%"
"01/28/2015","153.11","153.26","156.03","153.06","","-0.13%"
"01/27/2015","153.31","157.30","157.64","152.72","","-2.54%"
"01/26/2015","157.31","157.66","157.86","156.88","","-0.32%"
"01/23/2015","157.82","157.21","158.38","157.11","","0.32%"
"01/22/2015","157.32","154.78","157.37","154.18","","1.64%"
"01/21/2015","154.78","154.39","155.40","153.42","","0.23%"
"01/20/2015","154.43","153.36","154.71","152.72","","0.67%"
"01/19/2015","153.40","153.21","153.41","153.20","","0.17%"
"01/16/2015","153.14","152.19","153.28","151.28","","0.68%"
"01/15/2015","152.10","153.94","154.75","152.09","","-1.21%"
"01/14/2015","153.97","154.82","154.83","152.59","","-0.52%"
"01/13/2015","154.77","154.87","157.78","153.97","","-0.05%"
"01/12/2015","154.84","156.50","156.67","154.39","","-1.02%"
"01/09/2015","156.43","156.79","157.65","155.37","","-0.24%"
"01/08/2015","156.80","153.43","157.11","153.43","","2.22%"
"01/07/2015","153.39","152.46","153.75","152.31","","0.59%"
"01/06/2015","152.49","154.62","154.62","151.81","","-1.36%"
"01/05/2015","154.60","157.11","157.15","154.29","","-1.67%"
"01/02/2015","157.22","157.50","158.62","156.33","","-0.17%"
"01/01/2015","157.49","157.50","157.50","157.49","","0.00%"
"12/31/2014","157.49","159.13","159.73","157.47","","-1.04%"
"12/30/2014","159.15","160.21","160.22","158.96","","-0.68%"
"12/29/2014","160.24","160.99","161.03","160.20","","-0.46%"
"12/26/2014","160.98","160.38","161.31","160.38","","0.39%"
"12/25/2014","160.36","160.37","160.44","160.36","","-0.01%"
"12/24/2014","160.38","160.35","160.88","160.35","","0.01%"
"12/23/2014","160.36","159.99","160.90","159.96","","0.21%"
"12/22/2014","160.03","158.47","160.03","158.46","","0.96%"
"12/19/2014","158.51","158.14","159.11","158.00","","0.23%"
"12/18/2014","158.14","153.60","158.15","153.59","","2.84%"
"12/17/2014","153.77","151.42","153.95","151.20","","1.59%"
"12/16/2014","151.36","153.22","154.43","151.36","","-1.18%"
"12/15/2014","153.16","154.39","155.78","152.76","","-0.78%"
"12/12/2014","154.37","156.51","156.70","154.34","","-1.32%"
"12/11/2014","156.43","155.98","158.03","155.74","","0.37%"
"12/10/2014","155.85","158.18","158.23","155.75","","-1.54%"
"12/09/2014","158.28","157.82","158.28","155.73","","0.32%"
"12/08/2014","157.77","159.43","159.53","157.28","","-1.07%"
"12/05/2014","159.48","159.64","159.95","159.18","","-0.13%"
"12/04/2014","159.69","159.41","160.00","159.17","","0.16%"
"12/03/2014","159.44","158.73","159.67","158.55","","0.42%"
"12/02/2014","158.77","158.53","158.96","157.98","","0.15%"
"12/01/2014","158.53","159.94","160.20","158.11","","-0.90%"
"11/28/2014","159.97","159.44","160.32","159.33","","0.33%"
"11/27/2014","159.45","159.49","159.50","159.42","","-0.04%"
"11/26/2014","159.51","158.27","159.52","158.22","","0.78%"
"11/25/2014","158.28","157.95","158.94","157.92","","0.22%"
"11/24/2014","157.94","157.00","158.01","156.93","","0.56%"
"11/21/2014","157.06","156.52","157.88","156.47","","0.34%"
"11/20/2014","156.53","155.58","156.57","155.00","","0.58%"
"11/19/2014","155.62","156.58","156.68","154.95","","-0.63%"
"11/18/2014","156.61","155.57","156.86","155.56","","0.65%"
"11/17/2014","155.60","156.12","156.12","154.96","","-0.32%"
"11/14/2014","156.10","155.28","156.17","155.18","","0.56%"
"11/13/2014","155.23","154.35","155.69","154.30","","0.52%"
"11/12/2014","154.43","154.08","154.47","153.66","","0.25%"
"11/11/2014","154.04","153.80","154.12","153.57","","0.13%"
"11/10/2014","153.84","153.44","153.97","153.16","","0.32%"
"11/07/2014","153.35","153.46","153.65","152.80","","-0.13%"
"11/06/2014","153.55","153.45","153.55","152.64","","0.04%"
"11/05/2014","153.49","153.19","153.69","152.92","","0.18%"
"11/04/2014","153.21","152.80","153.52","152.30","","0.29%"
"11/03/2014","152.76","152.39","153.04","152.21","","0.18%"
"10/31/2014","152.48","149.81","152.48","149.81","","1.75%"
"10/30/2014","149.86","149.29","150.11","148.78","","0.27%"
"10/29/2014","149.45","149.56","149.93","148.52","","-0.09%"
"10/28/2014","149.58","147.68","149.58","147.61","","1.27%"
"10/27/2014","147.70","147.57","148.04","146.93","","0.09%"
"10/24/2014","147.56","146.51","147.64","146.34","","0.72%"
"10/23/2014","146.51","144.60","147.13","144.49","","1.31%"
"10/22/2014","144.61","145.13","146.09","144.58","","-0.39%"
"10/21/2014","145.17","142.57","145.17","142.41","","1.83%"
"10/20/2014","142.56","141.54","142.62","140.46","","0.67%"
"10/17/2014","141.61","140.15","142.57","140.01","","1.04%"
"10/16/2014","140.15","141.04","141.05","138.61","","-0.58%"
"10/15/2014","140.97","141.78","141.94","138.29","","-0.60%"
"10/14/2014","141.82","141.67","143.30","141.28","","0.16%"
"10/13/2014","141.60","143.19","144.14","141.60","","-1.06%"
"10/10/2014","143.12","147.16","147.17","143.12","","-2.77%"
"10/09/2014","147.19","149.48","149.58","147.08","","-1.49%"
"10/08/2014","149.42","147.35","149.70","146.14","","1.44%"
"10/07/2014","147.30","149.65","149.69","147.30","","-1.50%"
"10/06/2014","149.54","149.27","150.44","149.22","","0.18%"
"10/03/2014","149.27","148.33","149.65","148.24","","0.65%"
"10/02/2014","148.30","148.62","148.70","146.80","","-0.17%"
"10/01/2014","148.55","150.96","150.97","148.28","","-1.60%"
"09/30/2014","150.96","150.86","151.59","150.43","","0.07%"
"09/29/2014","150.86","150.91","151.06","149.46","","-0.07%"
"09/26/2014","150.96","149.36","151.07","149.31","","1.01%"
"09/25/2014","149.45","152.38","152.50","149.44","","-1.92%"
"09/24/2014","152.37","151.49","152.40","150.87","","0.55%"
"09/23/2014","151.54","152.00","152.21","151.40","","-0.27%"
"09/22/2014","151.95","153.10","153.12","151.61","","-0.74%"
"09/19/2014","153.08","153.64","153.84","152.53","","-0.32%"
"09/18/2014","153.57","152.45","153.58","152.45","","0.68%"
"09/17/2014","152.53","152.41","152.97","151.81","","0.11%"
"09/16/2014","152.36","151.56","152.58","150.70","","0.53%"
"09/15/2014","151.55","152.52","152.73","151.25","","-0.63%"
"09/12/2014","152.51","153.08","153.16","152.21","","-0.40%"
"09/11/2014","153.13","152.96","153.13","152.05","","0.14%"
"09/10/2014","152.92","151.82","153.00","151.60","","0.72%"
"09/09/2014","151.82","152.79","153.52","151.51","","-0.68%"
"09/08/2014","152.86","152.56","153.28","152.26","","0.19%"
"09/05/2014","152.57","151.77","152.57","151.66","","0.53%"
"09/04/2014","151.77","152.00","152.85","151.43","","-0.13%"
"09/03/2014","151.97","152.86","153.15","151.79","","-0.54%"
"09/02/2014","152.79","152.42","152.93","152.30","","0.26%"
"09/01/2014","152.39","152.35","152.41","152.35","","-0.01%"
"08/29/2014","152.40","151.70","152.40","151.65","","0.45%"
"08/28/2014","151.71","152.12","152.14","151.27","","-0.30%"
"08/27/2014","152.16","152.23","152.37","151.75","","-0.04%"
"08/26/2014","152.22","152.08","152.39","152.01","","0.08%"
"08/25/2014","152.10","151.90","152.68","151.89","","0.14%"
"08/22/2014","151.88","151.97","152.19","151.53","","-0.05%"
"08/21/2014","151.96","151.17","152.10","151.12","","0.50%"
"08/20/2014","151.20","151.30","151.30","150.84","","-0.05%"
"08/19/2014","151.28","150.31","151.29","150.28","","0.68%"
"08/18/2014","150.26","148.77","150.30","148.74","","1.02%"
"08/15/2014","148.75","148.67","149.49","147.86","","0.05%"
"08/14/2014","148.68","148.41","148.69","148.23","","0.21%"
"08/13/2014","148.37","146.90","148.37","146.88","","0.97%"
"08/12/2014","146.94","147.28","147.46","146.38","","-0.22%"
"08/11/2014","147.27","146.14","147.58","146.14","","0.75%"
"08/08/2014","146.18","145.62","146.22","144.87","","0.38%"
"08/07/2014","145.62","146.06","146.96","145.24","","-0.27%"
"08/06/2014","146.01","146.36","146.70","145.46","","-0.23%"
"08/05/2014","146.34","147.59","147.62","145.85","","-0.84%"
"08/04/2014","147.58","146.84","147.96","146.48","","0.50%"
"08/01/2014","146.85","147.48","147.68","146.17","","-0.42%"
"07/31/2014","147.47","150.21","150.22","147.42","","-1.79%"
"07/30/2014","150.16","149.72","150.42","149.57","","0.31%"
"07/29/2014","149.69","150.32","150.50","149.64","","-0.41%"
"07/28/2014","150.30","150.08","150.57","149.19","","0.13%"
"07/25/2014","150.11","150.53","150.61","149.51","","-0.27%"
"07/24/2014","150.52","150.38","150.80","150.18","","0.11%"
"07/23/2014","150.36","150.15","150.81","149.88","","0.16%"
"07/22/2014","150.12","148.87","150.23","148.86","","0.88%"
"07/21/2014","148.81","148.89","149.11","148.16","","-0.04%"
"07/18/2014","148.87","147.05","148.91","146.99","","1.19%"
"07/17/2014","147.12","148.75","149.01","146.81","","-1.08%"
"07/16/2014","148.73","147.53","149.08","147.51","","0.81%"
"07/15/2014","147.53","147.96","148.40","146.72","","-0.25%"
"07/14/2014","147.90","146.76","148.16","146.74","","0.80%"
"07/11/2014","146.73","146.18","146.76","146.07","","0.31%"
"07/10/2014","146.27","146.90","146.90","144.99","","-0.41%"
"07/09/2014","146.87","146.24","146.98","146.17","","0.39%"
"07/08/2014","146.30","147.75","147.83","145.60","","-1.01%"
"07/07/2014","147.80","147.95","147.99","147.52","","-0.11%"
"07/04/2014","147.96","148.02","148.03","147.96","","0.03%"
"07/03/2014","147.92","147.23","147.93","147.16","","0.49%"
"07/02/2014","147.20","147.20","147.42","146.98","","0.03%"
"07/01/2014","147.15","145.64","147.56","145.62","","1.06%"
"06/30/2014","145.60","145.31","146.01","145.27","","0.24%"
"06/27/2014","145.25","144.58","145.28","144.39","","0.45%"
"06/26/2014","144.60","144.84","144.89","143.89","","-0.15%"
"06/25/2014","144.82","144.26","144.96","143.81","","0.37%"
"06/24/2014","144.28","144.96","145.68","144.09","","-0.49%"
"06/23/2014","144.99","144.66","145.00","144.49","","0.26%"
"06/20/2014","144.61","145.12","145.13","144.36","","-0.35%"
"06/19/2014","145.12","145.15","145.57","144.56","","0.02%"
"06/18/2014","145.09","144.29","145.20","143.85","","0.58%"
"06/17/2014","144.25","143.98","144.54","143.68","","0.21%"
"06/16/2014","143.95","143.91","144.28","143.41","","0.04%"
"06/13/2014","143.89","143.02","144.09","143.02","","0.57%"
"06/12/2014","143.08","144.13","144.18","142.72","","-0.78%"
"06/11/2014","144.21","144.43","144.50","143.82","","-0.14%"
"06/10/2014","144.41","144.30","144.48","144.09","","0.09%"
"06/09/2014","144.28","143.94","144.51","143.76","","0.29%"
"06/06/2014","143.86","143.35","143.98","143.30","","0.40%"
"06/05/2014","143.28","142.29","143.37","141.98","","0.71%"
"06/04/2014","142.27","141.92","142.43","141.36","","0.25%"
"06/03/2014","141.91","142.02","142.17","141.47","","-0.04%"
"06/02/2014","141.96","142.15","142.33","141.29","","-0.09%"
"05/30/2014","142.09","142.01","142.26","141.49","","0.06%"
"05/29/2014","142.01","141.14","142.01","141.13","","0.58%"
"05/28/2014","141.19","141.54","141.70","141.04","","-0.21%"
"05/27/2014","141.49","140.23","141.52","140.22","","0.89%"
"05/26/2014","140.24","140.08","140.24","140.07","","0.16%"
"05/23/2014","140.01","138.83","140.02","138.81","","0.87%"
"05/22/2014","138.80","138.54","139.22","138.44","","0.27%"
"05/21/2014","138.42","137.37","138.45","137.36","","0.71%"
"05/20/2014","137.45","137.98","138.32","137.03","","-0.38%"
"05/19/2014","137.97","137.01","138.04","136.70","","0.69%"
"05/16/2014","137.02","136.38","137.08","135.78","","0.41%"
"05/15/2014","136.46","137.45","137.72","136.04","","-0.78%"
"05/14/2014","137.53","138.17","138.26","137.31","","-0.46%"
"05/13/2014","138.17","138.00","138.57","137.88","","0.16%"
"05/12/2014","137.95","136.09","138.03","136.02","","1.37%"
"05/09/2014","136.09","135.98","136.11","135.12","","0.07%"
"05/08/2014","136.00","135.80","137.19","135.26","","0.15%"
"05/07/2014","135.80","136.23","136.31","134.49","","-0.39%"
"05/06/2014","136.33","137.60","137.78","136.32","","-0.93%"
"05/05/2014","137.61","137.20","137.61","136.24","","0.31%"
"05/02/2014","137.19","137.48","137.77","137.00","","-0.21%"
"05/01/2014","137.48","137.31","138.19","137.19","","0.14%"
"04/30/2014","137.29","136.82","137.53","136.23","","0.37%"
"04/29/2014","136.79","135.79","136.96","135.79","","0.74%"
"04/28/2014","135.78","135.02","136.35","134.25","","0.50%"
"04/25/2014","135.10","136.87","136.93","134.91","","-1.29%"
"04/24/2014","136.86","135.83","137.65","135.72","","0.76%"
"04/23/2014","135.83","137.00","137.04","135.78","","-0.79%"
"04/22/2014","136.91","136.43","137.13","136.22","","0.37%"
"04/21/2014","136.40","135.93","136.54","135.64","","0.34%"
"04/18/2014","135.94","135.88","135.94","135.84","","0.07%"
"04/17/2014","135.85","136.10","136.29","134.78","","-0.15%"
"04/16/2014","136.05","134.64","136.06","134.63","","1.08%"
"04/15/2014","134.59","134.13","134.93","132.45","","0.39%"
"04/14/2014","134.07","133.00","134.54","132.81","","0.76%"
"04/11/2014","133.06","134.85","134.85","132.88","","-1.36%"
"04/10/2014","134.89","137.95","138.06","134.69","","-2.15%"
"04/09/2014","137.85","135.98","137.91","135.85","","1.32%"
"04/08/2014","136.06","135.01","136.28","134.78","","0.74%"
"04/07/2014","135.06","136.22","136.27","134.47","","-0.90%"
"04/04/2014","136.28","138.97","139.68","136.03","","-1.94%"
"04/03/2014","138.98","139.78","140.14","138.65","","-0.59%"
"04/02/2014","139.80","139.83","140.12","139.28","","-0.03%"
"04/01/2014","139.84","138.10","139.84","138.09","","1.24%"
"03/31/2014","138.13","136.97","138.60","136.96","","0.85%"
"03/28/2014","136.97","136.44","137.81","136.33","","0.39%"
"03/27/2014","136.44","137.01","137.20","135.94","","-0.39%"
"03/26/2014","136.98","138.27","139.34","136.98","","-0.91%"
"03/25/2014","138.24","137.40","138.71","137.30","","0.64%"
"03/24/2014","137.36","137.73","138.65","136.48","","-0.25%"
"03/21/2014","137.71","138.32","139.01","137.44","","-0.44%"
"03/20/2014","138.32","137.70","138.72","137.11","","0.34%"
"03/19/2014","137.85","138.58","138.68","137.02","","-0.51%"
"03/18/2014","138.56","136.79","138.65","136.79","","1.28%"
"03/17/2014","136.81","135.31","137.04","135.12","","1.11%"
"03/14/2014","135.31","136.43","136.44","135.28","","-0.84%"
"03/13/2014","136.45","138.32","138.78","136.07","","-1.36%"
"03/12/2014","138.33","138.27","138.45","137.02","","0.05%"
"03/11/2014","138.26","138.56","139.33","137.97","","-0.22%"
"03/10/2014","138.56","138.85","139.02","138.13","","-0.19%"
"03/07/2014","138.83","139.32","139.61","138.43","","-0.34%"
"03/06/2014","139.30","139.12","139.63","139.10","","0.12%"
"03/05/2014","139.13","138.85","139.30","138.79","","0.19%"
"03/04/2014","138.87","136.81","138.95","136.72","","1.48%"
"03/03/2014","136.84","138.36","138.38","135.91","","-1.08%"
"02/28/2014","138.33","138.39","139.11","137.37","","-0.04%"
"02/27/2014","138.38","137.59","138.52","137.39","","0.57%"
"02/26/2014","137.59","137.40","138.19","137.20","","0.09%"
"02/25/2014","137.46","137.66","138.01","137.17","","-0.15%"
"02/24/2014","137.66","136.92","138.22","136.85","","0.55%"
"02/21/2014","136.91","136.97","137.80","136.89","","-0.04%"
"02/20/2014","136.97","136.90","137.11","136.01","","0.03%"
"02/19/2014","136.93","137.50","137.82","136.75","","-0.41%"
"02/18/2014","137.50","136.94","137.73","136.92","","0.41%"
"02/17/2014","136.94","136.83","136.95","136.79","","0.10%"
"02/14/2014","136.81","136.59","137.02","136.15","","0.17%"
"02/13/2014","136.58","135.64","136.59","134.85","","0.69%"
"02/12/2014","135.64","135.12","135.88","135.12","","0.36%"
"02/11/2014","135.16","133.75","135.37","133.74","","1.04%"
"02/10/2014","133.77","133.12","133.81","133.11","","0.47%"
"02/07/2014","133.15","131.34","133.16","131.33","","1.36%"
"02/06/2014","131.36","129.71","131.37","129.71","","1.26%"
"02/05/2014","129.73","129.51","130.16","128.71","","0.16%"
"02/04/2014","129.52","129.52","129.85","128.83","","0.01%"
"02/03/2014","129.51","132.02","132.37","129.39","","-1.91%"
"01/31/2014","132.03","131.83","132.44","130.98","","0.14%"
"01/30/2014","131.84","130.45","132.15","130.09","","1.07%"
"01/29/2014","130.44","131.13","131.59","130.26","","-0.56%"
"01/28/2014","131.18","131.89","131.92","130.28","","-0.55%"
"01/27/2014","131.91","133.37","133.37","131.39","","-1.14%"
"01/24/2014","133.43","136.07","136.08","133.43","","-1.91%"
"01/23/2014","136.03","136.61","136.69","135.31","","-0.45%"
"01/22/2014","136.65","136.44","136.82","136.31","","0.16%"
"01/21/2014","136.43","135.90","136.67","135.59","","0.38%"
"01/20/2014","135.92","135.96","135.96","135.79","","-0.04%"
"01/17/2014","135.98","136.71","136.73","135.62","","-0.53%"
"01/16/2014","136.71","136.85","136.92","136.42","","-0.10%"
"01/15/2014","136.85","135.26","137.05","135.25","","1.12%"
"01/14/2014","135.33","133.55","135.33","133.08","","1.36%"
"01/13/2014","133.51","134.64","135.26","133.18","","-0.84%"
"01/10/2014","134.64","134.29","134.88","134.08","","0.27%"
"01/09/2014","134.28","135.02","135.29","134.01","","-0.56%"
"01/08/2014","135.04","134.55","135.32","134.54","","0.36%"
"01/07/2014","134.55","133.62","134.70","133.49","","0.71%"
"01/06/2014","133.60","133.82","134.00","133.22","","-0.20%"
"01/03/2014","133.87","134.33","134.56","133.76","","-0.34%"
"01/02/2014","134.32","135.66","135.70","134.13","","-1.01%"
"01/01/2014","135.69","135.65","135.69","135.65","","0.00%"
"12/31/2013","135.69","134.85","135.69","134.85","","0.61%"
"12/30/2013","134.87","134.86","135.01","134.57","","-0.02%"
"12/27/2013","134.90","134.95","135.41","134.80","","-0.05%"
"12/26/2013","134.97","134.51","135.07","134.51","","0.33%"
"12/25/2013","134.52","134.51","134.52","134.46","","0.00%"
"12/24/2013","134.52","134.30","134.54","134.25","","0.14%"
"12/23/2013","134.33","132.60","134.33","132.60","","1.30%"
"12/20/2013","132.60","131.50","132.88","131.45","","0.84%"
"12/19/2013","131.50","131.08","131.66","131.06","","0.19%"
"12/18/2013","131.25","130.17","131.25","128.75","","0.87%"
"12/17/2013","130.12","129.99","130.47","129.95","","0.10%"
"12/16/2013","129.99","128.95","130.28","128.83","","0.81%"
"12/13/2013","128.95","129.09","129.64","128.84","","-0.15%"
"12/12/2013","129.15","130.02","130.03","129.09","","-0.67%"
"12/11/2013","130.02","131.05","131.54","129.85","","-0.79%"
"12/10/2013","131.06","131.19","131.33","130.86","","-0.11%"
"12/09/2013","131.20","130.62","131.46","130.61","","0.42%"
"12/06/2013","130.65","129.83","130.82","129.71","","0.66%"
"12/05/2013","129.79","130.11","130.32","129.66","","-0.20%"
"12/04/2013","130.05","129.95","130.35","129.31","","0.08%"
"12/03/2013","129.94","129.65","130.13","129.52","","0.22%"
"12/02/2013","129.66","130.10","130.43","129.51","","-0.37%"
"11/29/2013","130.14","129.67","130.44","129.60","","0.35%"
"11/28/2013","129.68","129.43","129.70","129.42","","0.19%"
"11/27/2013","129.44","128.46","129.46","128.39","","0.78%"
"11/26/2013","128.44","127.99","128.79","127.85","","0.38%"
"11/25/2013","127.96","128.00","128.29","127.67","","-0.02%"
"11/22/2013","127.98","128.05","128.20","127.85","","0.02%"
"11/21/2013","127.95","126.85","128.01","126.79","","0.84%"
"11/20/2013","126.89","127.19","127.88","126.67","","-0.23%"
"11/19/2013","127.18","127.71","128.10","127.04","","-0.42%"
"11/18/2013","127.72","128.57","128.77","127.58","","-0.65%"
"11/15/2013","128.56","127.95","128.59","127.92","","0.47%"
"11/14/2013","127.96","128.26","128.44","127.35","","-0.18%"
"11/13/2013","128.19","126.96","128.24","126.45","","0.95%"
"11/12/2013","126.98","126.62","127.23","126.27","","0.28%"
"11/11/2013","126.62","126.36","126.77","126.15","","0.20%"
"11/08/2013","126.37","125.48","126.39","125.15","","0.79%"
"11/07/2013","125.38","127.01","127.15","125.38","","-1.29%"
"11/06/2013","127.02","125.92","127.05","125.91","","0.87%"
"11/05/2013","125.92","125.83","126.15","125.17","","0.06%"
"11/04/2013","125.84","125.58","125.97","125.49","","0.22%"
"11/01/2013","125.57","125.67","126.25","125.16","","-0.10%"
"10/31/2013","125.70","126.00","126.42","125.47","","-0.29%"
"10/30/2013","126.07","126.29","126.76","125.61","","-0.19%"
"10/29/2013","126.31","125.81","126.63","125.74","","0.40%"
"10/28/2013","125.81","125.53","125.99","125.29","","0.22%"
"10/25/2013","125.54","125.32","126.23","125.13","","0.18%"
"10/24/2013","125.32","124.79","125.51","124.73","","0.42%"
"10/23/2013","124.80","125.63","125.67","124.23","","-0.65%"
"10/22/2013","125.62","125.74","126.29","125.02","","-0.10%"
"10/21/2013","125.75","125.04","126.02","125.03","","0.55%"
"10/18/2013","125.06","123.12","125.10","123.08","","1.55%"
"10/17/2013","123.15","123.05","123.29","122.10","","0.10%"
"10/16/2013","123.03","122.16","123.14","122.09","","0.75%"
"10/15/2013","122.12","122.60","122.97","122.08","","-0.45%"
"10/14/2013","122.67","122.15","122.68","121.37","","0.43%"
"10/11/2013","122.15","121.19","122.17","121.05","","0.79%"
"10/10/2013","121.19","119.08","121.24","119.06","","1.75%"
"10/09/2013","119.11","118.97","119.47","118.02","","0.12%"
"10/08/2013","118.97","120.84","120.88","118.85","","-1.52%"
"10/07/2013","120.81","121.72","121.73","120.68","","-0.76%"
