date,Total assets,Total liabilities,Total debt,Receivables,Cash and cash equivalents,Ticker
2017-06-30,7887891000.0,4475337000.0,2995164000.0,528954000.0,773036000.0,MCHP
2017-03-31,7686881000.0,4416170000.0,2950476000.0,478373000.0,908684000.0,MCHP
2016-12-31,7144581000.0,4577683000.0,3129699000.0,475093000.0,663938000.0,MCHP
2016-09-30,7074396000.0,4554884000.0,3106281000.0,451042000.0,489988000.0,MCHP
2016-06-30,7358756000.0,4826207000.0,3337770000.0,435511000.0,600526000.0,MCHP
2016-03-31,5567515000.0,3416596000.0,2836321000.0,290183000.0,2092751000.0,MCHP
2015-12-31,5446553000.0,3320209000.0,3082923000.0,248006000.0,331451000.0,MCHP
2015-09-30,5786309000.0,3656928000.0,4150340000.0,281063000.0,539078000.0,MCHP
2015-06-30,4856985000.0,2758103000.0,2827700000.0,277033000.0,563547000.0,MCHP
2015-03-31,4780713000.0,2719687000.0,3177912000.0,273937000.0,607815000.0,MCHP
2014-12-31,4628917000.0,2346639000.0,1359595000.0,242595000.0,456339000.0,MCHP
2014-09-30,4610627000.0,2358419000.0,1341371000.0,287473000.0,481439000.0,MCHP
2014-06-30,4501743000.0,2332098000.0,1353178000.0,286699000.0,617770000.0,MCHP
2014-03-31,4067630000.0,1932169000.0,1020758000.0,242405000.0,466603000.0,MCHP
2013-12-31,4003108000.0,1928000000.0,1019471000.0,224273000.0,375100000.0,MCHP
2013-09-30,3965151000.0,1946612000.0,1006287000.0,230493000.0,344202000.0,MCHP
2013-06-30,3883575000.0,1929315000.0,1532894000.0,232262000.0,403231000.0,MCHP
2013-03-31,3851405000.0,1917935000.0,2033648000.0,229955000.0,528334000.0,MCHP
2012-12-31,3843524000.0,1916438000.0,2128419000.0,177502000.0,465293000.0,MCHP
2012-09-30,3888376000.0,1924278000.0,2076331000.0,230457000.0,436735000.0,MCHP
2012-06-30,3144840000.0,1126850000.0,1239268000.0,174685000.0,779848000.0,MCHP
2012-03-31,3083776000.0,1093103000.0,1178304000.0,170201000.0,635755000.0,MCHP
2011-12-31,3021151000.0,1079846000.0,1049889000.0,149277000.0,605725000.0,MCHP
2011-09-30,3033749000.0,1129810000.0,1091680000.0,142409000.0,675129000.0,MCHP
2011-06-30,3029299000.0,1150077000.0,1215478000.0,196254000.0,651383000.0,MCHP
2011-03-31,2968058000.0,1155620000.0,347334000.0,181202000.0,703924000.0,MCHP
2010-12-31,2828726000.0,1178781000.0,345581000.0,187267000.0,0.0,MCHP
2010-09-30,2808370000.0,1171204000.0,344085000.0,202754000.0,0.0,MCHP
2010-06-30,2693269000.0,1125804000.0,438444000.0,193499000.0,523474000.0,MCHP
2010-03-31,2516313000.0,982933000.0,1062865000.0,137806000.0,492130000.0,MCHP
2009-12-31,2443607000.0,959732000.0,1055683000.0,113763000.0,361291000.0,MCHP
2009-09-30,2418285000.0,959968000.0,1160352000.0,106651000.0,541045000.0,MCHP
2009-06-30,2386409000.0,929201000.0,1238732000.0,98044000.0,576979000.0,MCHP
2009-03-31,2421439000.0,1430673000.0,2162851000.0,88525000.0,446329000.0,MCHP
2008-12-31,2447143000.0,1428619000.0,2155392000.0,78557000.0,391194000.0,MCHP
2008-09-30,2516984000.0,1527816000.0,1946181000.0,120888000.0,311738000.0,MCHP
2008-06-30,2543438000.0,1490910000.0,1503815000.0,135753000.0,685575000.0,MCHP
2008-03-31,2512307000.0,1476084000.0,1987182000.0,138319000.0,487736000.0,MCHP
2007-12-31,2616748000.0,1453553000.0,1757114000.0,114396000.0,831005000.0,MCHP
2007-09-30,2248679000.0,306706000.0,765112000.0,125912000.0,174225000.0,MCHP
2007-06-30,2362342000.0,301298000.0,0.0,127320000.0,168003000.0,MCHP
2007-03-31,2269541000.0,265173000.0,0.0,124559000.0,167477000.0,MCHP
2006-12-31,2278460000.0,388968000.0,29500000.0,120085000.0,153277000.0,MCHP
2006-09-30,2291260000.0,441595000.0,80800000.0,123112000.0,132569000.0,MCHP
2006-06-30,2294691000.0,506882000.0,137500000.0,137196000.0,136656000.0,MCHP
2006-03-31,2350596000.0,624407000.0,268954000.0,139361000.0,565273000.0,MCHP
2005-12-31,2006470000.0,357339000.0,45454000.0,111975000.0,157452000.0,MCHP
2005-09-30,1958095000.0,345455000.0,45454000.0,120500000.0,110080000.0,MCHP
2005-06-30,1892059000.0,338743000.0,45454000.0,130614000.0,141372000.0,MCHP
2005-03-31,1817554000.0,331820000.0,45454000.0,113088000.0,68730000.0,MCHP
2004-12-31,1785313000.0,345873000.0,44252000.0,105453000.0,76183000.0,MCHP
2004-09-30,1698328000.0,318413000.0,42275000.0,120702000.0,75225000.0,MCHP
2004-06-30,1644709000.0,289580000.0,0.0,112519000.0,86886000.0,MCHP
2004-03-31,1622143000.0,301626000.0,0.0,109231000.0,105334000.0,MCHP
2003-12-31,1581538000.0,260945000.0,0.0,92173000.0,58174000.0,MCHP
2003-09-30,1492291000.0,242056000.0,0.0,90785000.0,44462000.0,MCHP
2003-06-30,1432395000.0,237964000.0,0.0,88168000.0,47649000.0,MCHP
2003-03-31,1428275000.0,249326000.0,0.0,95387000.0,53909000.0,MCHP
2022-03-03,63696000000.0,15851000000.0,7611000000.0,5384000000.0,9116000000.0,MU
2021-12-02,61246000000.0,15338000000.0,7545000000.0,5250000000.0,8680000000.0,MU
2021-09-02,58849000000.0,14916000000.0,7280000000.0,5311000000.0,7763000000.0,MU
2021-06-03,55943000000.0,13684000000.0,7228000000.0,4231000000.0,7759000000.0,MU
2021-03-04,54135000000.0,13472000000.0,7148000000.0,3353000000.0,6507000000.0,MU
2020-12-03,53691000000.0,13784000000.0,7158000000.0,3691000000.0,5985000000.0,MU
2020-09-03,53678000000.0,14682000000.0,7176000000.0,3912000000.0,7624000000.0,MU
2020-05-28,52005000000.0,14185000000.0,7226000000.0,3603000000.0,8267000000.0,MU
2020-02-27,49648000000.0,12625000000.0,5736000000.0,3048000000.0,7118000000.0,MU
2019-11-28,49649000000.0,13149000000.0,5699000000.0,3413000000.0,6969000000.0,MU
2019-08-29,48887000000.0,13006000000.0,5851000000.0,3195000000.0,7152000000.0,MU
2019-05-30,46288000000.0,10965000000.0,4910000000.0,3257000000.0,5157000000.0,MU
2019-02-28,47487000000.0,12057000000.0,5524000000.0,4416000000.0,6353000000.0,MU
2018-11-29,44595000000.0,10726000000.0,4134000000.0,5418000000.0,4447000000.0,MU
2018-08-30,43376000000.0,11082000000.0,4639000000.0,5478000000.0,6506000000.0,MU
2018-05-31,41845000000.0,12327000000.0,6398000000.0,4912000000.0,6808000000.0,MU
2018-03-01,41263000000.0,15566000000.0,9330000000.0,4373000000.0,7828000000.0,MU
2017-11-30,37191000000.0,13798000000.0,7950000000.0,3876000000.0,6008000000.0,MU
2017-08-31,35336000000.0,15866000000.0,9965000000.0,3759000000.0,5109000000.0,MU
2017-06-01,33267000000.0,17096000000.0,11671000000.0,3497000000.0,4048000000.0,MU
2017-03-02,32355000000.0,18068000000.0,12453000000.0,2891000000.0,3633000000.0,MU
2016-12-01,27836000000.0,15516000000.0,9676000000.0,2453000000.0,4139000000.0,MU
2016-09-01,27540000000.0,15460000000.0,9910000000.0,2068000000.0,4140000000.0,MU
2016-06-02,27001000000.0,14814000000.0,9631000000.0,2058000000.0,4627000000.0,MU
2016-03-03,24819000000.0,12555000000.0,7658000000.0,1980000000.0,3078000000.0,MU
2015-12-03,24388000000.0,12087000000.0,7419000000.0,2223000000.0,2605000000.0,MU
2015-09-03,24143000000.0,11841000000.0,7390000000.0,2507000000.0,2287000000.0,MU
2015-06-04,25136000000.0,12678000000.0,7599000000.0,2530000000.0,3694000000.0,MU
2015-03-05,23818000000.0,11392000000.0,6769000000.0,2761000000.0,3547000000.0,MU
2014-12-04,22542000000.0,10864000000.0,5829000000.0,2663000000.0,3764000000.0,MU
2014-08-28,22498000000.0,11727000000.0,6650000000.0,2906000000.0,4150000000.0,MU
2014-05-29,20495000000.0,10555000000.0,5733000000.0,2715000000.0,4062000000.0,MU
2014-02-27,20615000000.0,11331000000.0,6638000000.0,2825000000.0,4305000000.0,MU
2013-11-28,19794000000.0,10575000000.0,5803000000.0,2833000000.0,3654000000.0,MU
2013-08-29,19118000000.0,9976000000.0,6037000000.0,2329000000.0,2880000000.0,MU
2013-05-30,14055000000.0,6727000000.0,3624000000.0,1503000000.0,2440000000.0,MU
2013-02-28,13912000000.0,5952000000.0,3651000000.0,1226000000.0,2061000000.0,MU
2012-11-29,14067000000.0,6598000000.0,3435000000.0,1139000000.0,2102000000.0,MU
2012-08-30,14328000000.0,6628000000.0,3262000000.0,1289000000.0,2459000000.0,MU
2012-05-31,14316000000.0,5830000000.0,3198000000.0,1333000000.0,2191000000.0,MU
2012-03-01,14139000000.0,6153000000.0,2315000000.0,1241000000.0,2094000000.0,MU
2011-12-01,14211000000.0,5940000000.0,2119000000.0,1383000000.0,1915000000.0,MU
2011-09-01,14752000000.0,6282000000.0,2001000000.0,1497000000.0,2160000000.0,MU
2011-06-02,14570000000.0,5987000000.0,1572000000.0,1495000000.0,1602000000.0,MU
2011-03-03,14398000000.0,5936000000.0,1740000000.0,1393000000.0,1215000000.0,MU
2010-12-02,14617000000.0,6391000000.0,1816000000.0,1362000000.0,2411000000.0,MU
2010-09-02,14693000000.0,6673000000.0,2360000000.0,1531000000.0,2913000000.0,MU
2010-06-03,14377000000.0,6697000000.0,2369000000.0,1568000000.0,2313000000.0,MU
2010-03-04,11952000000.0,6350000000.0,2719000000.0,1072000000.0,1870000000.0,MU
2009-12-03,11726000000.0,6531000000.0,2761000000.0,1091000000.0,1565000000.0,MU
2009-09-03,11459000000.0,6506000000.0,2803000000.0,798000000.0,1485000000.0,MU
2009-06-04,11664000000.0,6967000000.0,3124000000.0,750000000.0,1306000000.0,MU
2009-03-05,11526000000.0,6784000000.0,2895000000.0,654000000.0,932000000.0,MU
2008-12-04,12676000000.0,7192000000.0,2866000000.0,1031000000.0,1025000000.0,MU
2008-08-28,13430000000.0,7252000000.0,2726000000.0,1032000000.0,1243000000.0,MU
2008-06-26,13616000000.0,4297000000.0,2421000000.0,0.0,1474000000.0,MU
2008-02-28,13785000000.0,7047000000.0,2406000000.0,894000000.0,1708000000.0,MU
2007-11-29,14498000000.0,6997000000.0,2217000000.0,1067000000.0,1880000000.0,MU
2007-08-30,14818000000.0,7066000000.0,2410000000.0,994000000.0,2192000000.0,MU
2007-05-31,14417000000.0,4203000000.0,2324000000.0,839000000.0,2667000000.0,MU
2007-03-01,13376000000.0,5127000000.0,822000000.0,943000000.0,1566000000.0,MU
2006-11-30,13076000000.0,2815000000.0,568000000.0,996000000.0,1303000000.0,MU
2006-08-31,12221000000.0,2539000000.0,571000000.0,956000000.0,1431000000.0,MU
2006-06-01,10301000000.0,3214000000.0,519000000.0,806000000.0,1468000000.0,MU
2006-03-02,9377000000.0,2423000000.0,461000000.0,927000000.0,1536000000.0,MU
2005-12-01,8010000000.0,2086000000.0,1107000000.0,805000000.0,661000000.0,MU
2005-09-01,8006000000.0,2160000000.0,1167000000.0,794000000.0,525000000.0,MU
2005-06-02,8086000000.0,2295000000.0,1294000000.0,735000000.0,470000000.0,MU
2005-03-03,8079000000.0,2170000000.0,1193000000.0,938000000.0,360000000.0,MU
2004-12-02,7893000000.0,2113000000.0,1084000000.0,861000000.0,321000000.0,MU
2004-09-02,7760000000.0,2145000000.0,1099000000.0,774000000.0,486000000.0,MU
2004-06-03,7638000000.0,2128000000.0,1108000000.0,770000000.0,329000000.0,MU
2004-03-04,7526000000.0,2120000000.0,1132000000.0,711000000.0,509000000.0,MU
2003-12-04,7552000000.0,2123000000.0,1070000000.0,724000000.0,488000000.0,MU
2003-08-28,7158000000.0,2121000000.0,1086000000.0,643000000.0,570000000.0,MU
2003-05-29,7143000000.0,1991000000.0,1097000000.0,496000000.0,680000000.0,MU
2003-02-27,7336000000.0,1977000000.0,1140000000.0,483000000.0,915000000.0,MU
2022-03-31,344607000000.0,181683000000.0,61283000000.0,32613000000.0,12498000000.0,MSFT
2021-12-31,340389000000.0,180379000000.0,64032000000.0,33520000000.0,20604000000.0,MSFT
2021-09-30,335418000000.0,183440000000.0,63338000000.0,27349000000.0,16845000000.0,MSFT
2021-06-30,333779000000.0,191791000000.0,67775000000.0,38043000000.0,11748000000.0,MSFT
2021-03-31,308879000000.0,174374000000.0,67330000000.0,26322000000.0,13702000000.0,MSFT
2020-12-31,304137000000.0,173901000000.0,69398000000.0,27312000000.0,14432000000.0,MSFT
2020-09-30,301001000000.0,177609000000.0,71305000000.0,22851000000.0,17205000000.0,MSFT
2020-06-30,301311000000.0,183007000000.0,70998000000.0,32011000000.0,13576000000.0,MSFT
2020-03-31,285449000000.0,170948000000.0,73858000000.0,22699000000.0,11710000000.0,MSFT
2019-12-31,282794000000.0,172685000000.0,76780000000.0,23525000000.0,8864000000.0,MSFT
2019-09-30,278955000000.0,172894000000.0,76154000000.0,19087000000.0,13117000000.0,MSFT
2019-06-30,286556000000.0,184226000000.0,78366000000.0,29524000000.0,11356000000.0,MSFT
2019-03-31,263281000000.0,168417000000.0,79072000000.0,19269000000.0,11212000000.0,MSFT
2018-12-31,258859000000.0,166731000000.0,78852000000.0,19680000000.0,6638000000.0,MSFT
2018-09-30,257619000000.0,171652000000.0,81882000000.0,17390000000.0,15137000000.0,MSFT
2018-06-30,258848000000.0,176130000000.0,81808000000.0,26481000000.0,11946000000.0,MSFT
2018-03-31,245497000000.0,166258000000.0,82908000000.0,17208000000.0,9221000000.0,MSFT
2017-12-31,256003000000.0,177643000000.0,94900000000.0,18428000000.0,12859000000.0,MSFT
2017-09-30,249097000000.0,159450000000.0,91243000000.0,14561000000.0,6884000000.0,MSFT
2017-06-30,241086000000.0,168692000000.0,86194000000.0,19792000000.0,7663000000.0,MSFT
2017-03-31,225017000000.0,155288000000.0,84008000000.0,12882000000.0,6713000000.0,MSFT
2016-12-31,224610000000.0,155801000000.0,84970000000.0,14343000000.0,8468000000.0,MSFT
2016-09-30,212524000000.0,142152000000.0,74690000000.0,11129000000.0,13928000000.0,MSFT
2016-06-30,193694000000.0,121697000000.0,53687000000.0,18277000000.0,6510000000.0,MSFT
2016-03-31,181869000000.0,107063000000.0,46394000000.0,12247000000.0,7170000000.0,MSFT
2015-12-31,180098000000.0,103318000000.0,44429000000.0,14507000000.0,7185000000.0,MSFT
2015-09-30,172896000000.0,95451000000.0,38567000000.0,11444000000.0,5431000000.0,MSFT
2015-06-30,176223000000.0,96140000000.0,35292000000.0,17908000000.0,5595000000.0,MSFT
2015-03-31,176683000000.0,86551000000.0,31868000000.0,12427000000.0,7414000000.0,MSFT
2014-12-31,174848000000.0,82969000000.0,28308000000.0,16186000000.0,6426000000.0,MSFT
2014-09-30,169656000000.0,79486000000.0,23720000000.0,12887000000.0,6302000000.0,MSFT
2014-06-30,172384000000.0,82600000000.0,22645000000.0,19544000000.0,8669000000.0,MSFT
2014-03-31,156119000000.0,68695000000.0,22679000000.0,13497000000.0,11572000000.0,MSFT
2013-12-31,153543000000.0,68443000000.0,22976000000.0,15986000000.0,10059000000.0,MSFT
2013-09-30,142348000000.0,60707000000.0,15932000000.0,11007000000.0,4023000000.0,MSFT
2013-06-30,142431000000.0,63487000000.0,15600000000.0,17486000000.0,3804000000.0,MSFT
2013-03-31,134105000000.0,57417000000.0,14195000000.0,11991000000.0,5240000000.0,MSFT
2012-12-31,128683000000.0,56107000000.0,14188000000.0,14317000000.0,6017000000.0,MSFT
2012-09-30,121876000000.0,53040000000.0,11950000000.0,9871000000.0,5036000000.0,MSFT
2012-06-30,121271000000.0,54908000000.0,11944000000.0,15780000000.0,6938000000.0,MSFT
2012-03-31,118010000000.0,49351000000.0,11938000000.0,10961000000.0,6388000000.0,MSFT
2011-12-31,112243000000.0,48122000000.0,11932000000.0,13643000000.0,10610000000.0,MSFT
2011-09-30,107415000000.0,48024000000.0,11927000000.0,10153000000.0,12881000000.0,MSFT
2011-06-30,108704000000.0,51621000000.0,11921000000.0,14987000000.0,9610000000.0,MSFT
2011-03-31,99727000000.0,46275000000.0,11915000000.0,10033000000.0,7021000000.0,MSFT
2010-12-31,92306000000.0,43825000000.0,9671000000.0,12874000000.0,4023000000.0,MSFT
2010-09-30,91540000000.0,44598000000.0,10665000000.0,9646000000.0,8161000000.0,MSFT
2010-06-30,86113000000.0,39938000000.0,5939000000.0,13014000000.0,5505000000.0,MSFT
2010-03-31,84910000000.0,39200000000.0,5995000000.0,9137000000.0,8155000000.0,MSFT
2009-12-31,82096000000.0,37813000000.0,5995000000.0,11196000000.0,9422000000.0,MSFT
2009-09-30,81612000000.0,40400000000.0,5996000000.0,8587000000.0,8823000000.0,MSFT
2009-06-30,77888000000.0,38330000000.0,5746000000.0,11192000000.0,6076000000.0,MSFT
2009-03-31,68853000000.0,31910000000.0,1999000000.0,9182000000.0,7285000000.0,MSFT
2008-12-31,65786000000.0,31308000000.0,2000000000.0,10953000000.0,8346000000.0,MSFT
2008-09-30,65117000000.0,31523000000.0,1975000000.0,9535000000.0,9004000000.0,MSFT
2008-06-30,72793000000.0,36507000000.0,0.0,13589000000.0,10339000000.0,MSFT
2008-03-31,70747000000.0,33193000000.0,0.0,9871000000.0,11820000000.0,MSFT
2007-12-31,67339000000.0,32908000000.0,0.0,11621000000.0,7460000000.0,MSFT
2007-09-30,65645000000.0,33510000000.0,0.0,8982000000.0,6637000000.0,MSFT
2007-06-30,63171000000.0,32074000000.0,0.0,11338000000.0,6111000000.0,MSFT
2007-03-31,63891000000.0,28918000000.0,0.0,8454000000.0,7611000000.0,MSFT
2006-12-31,66371000000.0,29737000000.0,0.0,9895000000.0,6859000000.0,MSFT
2006-09-30,65354000000.0,29253000000.0,0.0,6879000000.0,9076000000.0,MSFT
2006-06-30,69597000000.0,29493000000.0,0.0,9316000000.0,6714000000.0,MSFT
2006-03-31,66854000000.0,24816000000.0,0.0,6818000000.0,4351000000.0,MSFT
2005-12-31,67257000000.0,23049000000.0,0.0,7758000000.0,4083000000.0,MSFT
2005-09-30,71462000000.0,23135000000.0,0.0,5799000000.0,2974000000.0,MSFT
2005-06-30,70815000000.0,22700000000.0,0.0,7180000000.0,4851000000.0,MSFT
2005-03-31,66275000000.0,18902000000.0,0.0,5610000000.0,3782000000.0,MSFT
2004-12-31,64941000000.0,17709000000.0,0.0,6646000000.0,4556000000.0,MSFT
2004-09-30,94268000000.0,18322000000.0,0.0,5106000000.0,11141000000.0,MSFT
2004-06-30,92389000000.0,17564000000.0,0.0,5890000000.0,15982000000.0,MSFT
2004-03-31,89767000000.0,19187000000.0,0.0,4937000000.0,9348000000.0,MSFT
2003-12-31,85937000000.0,16594000000.0,0.0,5608000000.0,6149000000.0,MSFT
2003-09-30,84281000000.0,17601000000.0,0.0,4533000000.0,5768000000.0,MSFT
2003-06-30,79571000000.0,18551000000.0,0.0,5196000000.0,6438000000.0,MSFT
2003-03-31,74482000000.0,16200000000.0,0.0,4075000000.0,4300000000.0,MSFT
2022-05-01,45212000000.0,18892000000.0,11699000000.0,5438000000.0,3887000000.0,NVDA
2022-01-30,44187000000.0,17575000000.0,11687000000.0,4650000000.0,1990000000.0,NVDA
2021-10-31,40632000000.0,16834000000.0,11827000000.0,3954000000.0,1288000000.0,NVDA
2021-08-01,38650000000.0,17503000000.0,12791000000.0,3586000000.0,5628000000.0,NVDA
2021-05-02,30796000000.0,12022000000.0,7738000000.0,3024000000.0,978000000.0,NVDA
2021-01-31,28791000000.0,11898000000.0,7084000000.0,2429000000.0,847000000.0,NVDA
2020-10-25,26881000000.0,11547000000.0,7077000000.0,2546000000.0,2251000000.0,NVDA
2020-07-26,25180000000.0,11266000000.0,7084000000.0,2084000000.0,3274000000.0,NVDA
2020-04-26,23254000000.0,10155000000.0,7059000000.0,1907000000.0,15494000000.0,NVDA
2020-01-26,17315000000.0,5111000000.0,2082000000.0,1657000000.0,10896000000.0,NVDA
2019-10-27,15810000000.0,4596000000.0,2079000000.0,1455000000.0,9765000000.0,NVDA
2019-07-28,14775000000.0,4439000000.0,2073000000.0,1561000000.0,7105000000.0,NVDA
2019-04-28,14021000000.0,4317000000.0,2068000000.0,1242000000.0,2772000000.0,NVDA
2019-01-27,13292000000.0,3950000000.0,1988000000.0,1424000000.0,782000000.0,NVDA
2018-10-28,13657000000.0,4182000000.0,1990000000.0,2219000000.0,721000000.0,NVDA
2018-07-29,12882000000.0,4087000000.0,2001000000.0,1662000000.0,718000000.0,NVDA
2018-04-29,11460000000.0,3743000000.0,2000000000.0,1220000000.0,765000000.0,NVDA
2018-01-28,11241000000.0,3770000000.0,2000000000.0,1265000000.0,4002000000.0,NVDA
2017-10-29,9830000000.0,3478000000.0,2011000000.0,1167000000.0,2802000000.0,NVDA
2017-07-30,9402000000.0,3429000000.0,2075000000.0,1213000000.0,1988000000.0,NVDA
2017-04-30,9410000000.0,3278000000.0,2206000000.0,976000000.0,1989000000.0,NVDA
2017-01-29,9841000000.0,4079000000.0,2847000000.0,826000000.0,1766000000.0,NVDA
2016-10-30,9612000000.0,4288000000.0,3090000000.0,833000000.0,1940000000.0,NVDA
2016-07-31,7461000000.0,2981000000.0,1508000000.0,644000000.0,426000000.0,NVDA
2016-05-01,7108000000.0,2912000000.0,1588000000.0,523000000.0,547000000.0,NVDA
2016-01-31,7370000000.0,2901000000.0,1510000000.0,505000000.0,596000000.0,NVDA
2015-10-25,7174000000.0,2709000000.0,1417000000.0,536000000.0,471000000.0,NVDA
2015-07-26,6979000000.0,2794000000.0,1411000000.0,514000000.0,435000000.0,NVDA
2015-04-26,7291000000.0,2735000000.0,1404000000.0,455000000.0,464000000.0,NVDA
2015-01-25,7201000000.0,2783000000.0,1398000000.0,474000000.0,497000000.0,NVDA
2014-10-26,6886000000.0,2681000000.0,1392000000.0,563000000.0,395000000.0,NVDA
2014-07-27,6934000000.0,2629000000.0,1386000000.0,470000000.0,515000000.0,NVDA
2014-04-27,6865000000.0,2698000000.0,1380000000.0,396000000.0,509000000.0,NVDA
2014-01-26,7251000000.0,2794000000.0,1374000000.0,426000000.0,1152000000.0,NVDA
2013-10-27,5711000000.0,1391000000.0,17000000.0,448000000.0,562000000.0,NVDA
2013-07-28,5570000000.0,1397000000.0,18000000.0,418000000.0,591000000.0,NVDA
2013-04-28,6280000000.0,1455000000.0,18000000.0,347000000.0,561000000.0,NVDA
2013-01-27,6412000000.0,1585000000.0,19000000.0,454000000.0,733000000.0,NVDA
2012-10-28,6075000000.0,1352000000.0,20000000.0,445000000.0,525000000.0,NVDA
2012-07-29,5892000000.0,1438000000.0,20000000.0,445000000.0,500000000.0,NVDA
2012-04-29,5708000000.0,1421000000.0,21000000.0,411000000.0,369000000.0,NVDA
2012-01-29,5553000000.0,1407000000.0,21000000.0,336000000.0,668000000.0,NVDA
2011-10-30,5089000000.0,1116000000.0,22000000.0,371000000.0,567000000.0,NVDA
2011-07-31,4864424000.0,1174955000.0,22493000.0,419944000.0,532614000.0,NVDA
2011-05-01,4737000000.0,1289000000.0,23000000.0,343000000.0,684000000.0,NVDA
2011-01-30,4495000000.0,1314000000.0,23000000.0,349000000.0,665000000.0,NVDA
2010-10-31,3915579000.0,1017699000.0,23359000.0,399502000.0,451000000.0,NVDA
2010-08-01,3731000000.0,971000000.0,24000000.0,396000000.0,377000000.0,NVDA
2010-05-02,3803000000.0,942000000.0,24000000.0,530000000.0,447000000.0,NVDA
2010-01-31,3585918000.0,920778000.0,24450000.0,374963000.0,447221000.0,NVDA
2009-10-25,3464000000.0,1040000000.0,25000000.0,398000000.0,614000000.0,NVDA
2009-07-26,3298000000.0,1051000000.0,25000000.0,375000000.0,524000000.0,NVDA
2009-04-26,3179000000.0,860000000.0,25000000.0,304000000.0,512000000.0,NVDA
2009-01-25,3351000000.0,956000000.0,26000000.0,318000000.0,418000000.0,NVDA
2008-10-26,3649000000.0,1162000000.0,0.0,608000000.0,461000000.0,NVDA
2008-08-21,3960049000.0,3960049000.0,0.0,679416000.0,719143000.0,NVDA
2008-04-27,3807000000.0,1070000000.0,0.0,652000000.0,803000000.0,NVDA
2008-01-27,3747671000.0,1129759000.0,0.0,666494000.0,726969000.0,NVDA
2007-11-21,3475263000.0,3475263000.0,0.0,552407000.0,1056702000.0,NVDA
2007-08-22,3036267000.0,3036267000.0,0.0,508435000.0,914745000.0,NVDA
2007-04-29,2801000000.0,705000000.0,0.0,472000000.0,679000000.0,NVDA
2007-01-28,2675000000.0,668000000.0,0.0,519000000.0,544000000.0,NVDA
2006-10-29,2531000000.0,685000000.0,0.0,439000000.0,742000000.0,NVDA
2006-07-30,2184000000.0,529000000.0,0.0,460000000.0,388000000.0,NVDA
2006-04-30,2161453000.0,552802000.0,0.0,391270000.0,487763000.0,NVDA
2006-01-29,1955000000.0,459000000.0,0.0,318000000.0,552000000.0,NVDA
2005-10-30,1806000000.0,456000000.0,0.0,352000000.0,364000000.0,NVDA
2005-07-31,1728218000.0,452985000.0,0.0,355393000.0,242170000.0,NVDA
2005-05-01,1635000000.0,405000000.0,0.0,255000000.0,281000000.0,NVDA
2005-01-30,1664000000.0,442000000.0,1000000.0,296000000.0,209000000.0,NVDA
2004-10-24,1540000000.0,431000000.0,1000000.0,307000000.0,157000000.0,NVDA
2004-07-25,1481000000.0,386000000.0,2000000.0,246000000.0,181000000.0,NVDA
2004-04-25,1458000000.0,372000000.0,3000000.0,205000000.0,197000000.0,NVDA
2004-01-25,1399000000.0,348000000.0,5015000.0,197000000.0,214000000.0,NVDA
2003-10-26,1459000000.0,449000000.0,8788000.0,158000000.0,232000000.0,NVDA
2003-07-27,1780000000.0,784000000.0,310528000.0,190000000.0,274000000.0,NVDA
2003-04-27,1688000000.0,727000000.0,310203000.0,156000000.0,279000000.0,NVDA
2022-04-01,10212400000.0,5194400000.0,3205800000.0,910700000.0,1645100000.0,ON
2021-12-31,9626000000.0,5021000000.0,3073700000.0,809000000.0,1352000000.0,ON
2021-10-01,8940700000.0,4796300000.0,3113500000.0,720000000.0,1389200000.0,ON
2021-07-02,8594400000.0,4790000000.0,3108400000.0,669100000.0,1091100000.0,ON
2021-04-02,8630400000.0,4980800000.0,3343600000.0,683600000.0,1042500000.0,ON
2020-12-31,8668000000.0,5109900000.0,3491300000.0,676000000.0,1080700000.0,ON
2020-10-02,9254000000.0,5806800000.0,4239200000.0,728100000.0,1654000000.0,ON
2020-07-03,9527800000.0,6268500000.0,4740400000.0,667400000.0,2060400000.0,ON
2020-04-03,9420800000.0,6205900000.0,4732600000.0,652000000.0,1982000000.0,ON
2019-12-31,8425500000.0,5101400000.0,3612500000.0,705000000.0,894200000.0,ON
2019-09-27,8522300000.0,5307000000.0,3615400000.0,716600000.0,928700000.0,ON
2019-06-28,8524500000.0,5250200000.0,3656500000.0,713200000.0,885200000.0,ON
2019-03-29,7564300000.0,4366100000.0,2769800000.0,704000000.0,939600000.0,ON
2018-12-31,7587600000.0,4393500000.0,2766100000.0,686000000.0,1069600000.0,ON
2018-09-28,7409800000.0,4230700000.0,2714900000.0,733000000.0,951000000.0,ON
2018-06-29,7297300000.0,4224600000.0,2766800000.0,698800000.0,850200000.0,ON
2018-03-30,7263100000.0,4334700000.0,2831600000.0,696900000.0,924900000.0,ON
2017-12-31,7195100000.0,4394100000.0,2951800000.0,701500000.0,949200000.0,ON
2017-09-29,6861300000.0,4648900000.0,2942900000.0,695600000.0,901200000.0,ON
2017-06-30,6834300000.0,4715000000.0,3140500000.0,696400000.0,871600000.0,ON
2017-03-31,6637400000.0,4639100000.0,3259600000.0,678200000.0,728900000.0,ON
2016-12-31,6924400000.0,5079400000.0,3622300000.0,629800000.0,1028100000.0,ON
2016-09-30,6790900000.0,5036900000.0,3636300000.0,675100000.0,880500000.0,ON
