Date,Open,High,Low,Close
7/9/20,"2,816.61","2,836.15","2,768.20","2,826.47"
7/8/20,"2,769.44","2,788.85","2,754.78","2,788.27"
7/7/20,"2,762.72","2,789.83","2,741.36","2,742.59"
7/6/20,"2,736.52","2,775.67","2,735.36","2,764.31"
7/2/20,"2,700.20","2,705.69","2,677.05","2,682.60"
7/1/20,"2,620.84","2,663.64","2,615.94","2,651.99"
6/30/20,"2,565.52","2,625.39","2,563.15","2,619.72"
6/29/20,"2,533.10","2,558.88","2,493.30","2,558.84"
6/26/20,"2,587.25","2,588.78","2,527.43","2,532.37"
6/25/20,"2,557.54","2,589.27","2,524.22","2,587.99"
6/24/20,"2,605.41","2,623.34","2,537.66","2,559.70"
6/23/20,"2,617.31","2,635.89","2,607.30","2,611.98"
6/22/20,"2,572.81","2,598.92","2,567.79","2,598.92"
6/19/20,"2,603.24","2,608.64","2,557.90","2,572.50"
6/18/20,"2,558.10","2,579.23","2,556.15","2,576.92"
6/17/20,"2,554.87","2,580.44","2,550.46","2,560.89"
6/16/20,"2,557.70","2,566.05","2,503.85","2,542.32"
6/15/20,"2,420.04","2,504.05","2,409.11","2,501.01"
6/12/20,"2,486.84","2,499.95","2,404.37","2,453.07"
6/11/20,"2,502.38","2,530.07","2,426.52","2,426.60"
6/10/20,"2,555.59","2,582.29","2,548.32","2,567.36"
6/9/20,"2,507.64","2,541.88","2,505.79","2,529.32"
6/8/20,"2,501.79","2,521.22","2,479.61","2,521.13"
6/5/20,"2,468.08","2,512.16","2,461.92","2,499.34"
6/4/20,"2,452.57","2,481.03","2,431.44","2,446.65"
6/3/20,"2,455.50","2,467.25","2,446.70","2,461.32"
6/2/20,"2,421.39","2,440.60","2,396.06","2,440.11"
6/1/20,"2,400.99","2,421.41","2,394.74","2,418.04"
5/29/20,"2,371.46","2,412.50","2,355.36","2,410.24"
5/28/20,"2,368.62","2,410.09","2,352.55","2,358.99"
5/27/20,"2,362.67","2,379.22","2,290.80","2,379.22"
5/26/20,"2,423.65","2,424.37","2,366.96","2,369.71"
5/22/20,"2,368.25","2,379.48","2,349.42","2,374.93"
5/21/20,"2,405.81","2,414.30","2,363.11","2,377.27"
5/20/20,"2,398.34","2,417.28","2,388.03","2,408.97"
5/19/20,"2,360.52","2,394.31","2,357.28","2,357.69"
5/18/20,"2,337.99","2,362.77","2,332.82","2,355.50"
5/15/20,"2,257.59","2,298.53","2,252.21","2,295.38"
5/14/20,"2,239.24","2,292.93","2,209.75","2,292.59"
5/13/20,"2,298.03","2,316.41","2,222.18","2,256.00"
5/12/20,"2,354.75","2,360.37","2,288.40","2,288.40"
5/11/20,"2,301.57","2,352.85","2,301.09","2,342.14"
5/8/20,"2,294.16","2,319.37","2,284.45","2,318.22"
5/7/20,"2,271.18","2,286.96","2,257.88","2,275.60"
5/6/20,"2,241.84","2,266.51","2,228.41","2,246.12"
5/5/20,"2,221.55","2,247.86","2,209.38","2,219.79"
5/4/20,"2,135.86","2,187.40","2,130.65","2,187.40"
5/1/20,"2,174.86","2,192.89","2,131.83","2,143.44"
4/30/20,"2,268.78","2,272.83","2,221.09","2,233.30"
4/29/20,"2,210.37","2,269.60","2,204.63","2,260.33"
4/28/20,"2,241.56","2,243.44","2,173.33","2,175.15"
4/27/20,"2,216.99","2,231.90","2,205.40","2,215.67"
4/24/20,"2,160.85","2,192.67","2,139.68","2,190.60"
4/23/20,"2,174.00","2,193.26","2,149.95","2,153.93"
4/22/20,"2,134.38","2,180.10","2,131.44","2,172.28"
4/21/20,"2,163.15","2,173.07","2,065.65","2,086.01"
4/20/20,"2,180.62","2,224.77","2,180.62","2,189.17"
4/17/20,"2,216.39","2,217.46","2,177.23","2,206.83"
4/16/20,"2,163.18","2,191.66","2,144.81","2,180.38"
4/15/20,"2,120.68","2,149.55","2,107.12","2,134.83"
4/14/20,"2,116.02","2,164.40","2,113.41","2,157.36"
4/13/20,"2,018.48","2,064.05","2,010.97","2,062.32"
4/9/20,"2,048.21","2,067.49","2,007.49","2,022.55"
4/8/20,"1,993.45","2,029.82","1,977.07","2,024.81"
4/7/20,"2,037.19","2,037.55","1,972.11","1,972.88"
4/6/20,"1,908.49","1,984.07","1,894.18","1,978.33"
4/3/20,"1,863.48","1,873.22","1,807.65","1,829.36"
4/2/20,"1,821.20","1,871.95","1,813.18","1,858.11"
4/1/20,"1,863.00","1,904.36","1,824.79","1,839.21"
3/31/20,"1,943.89","1,983.28","1,911.27","1,925.97"
3/30/20,"1,910.31","1,953.51","1,895.43","1,949.14"
3/27/20,"1,916.50","1,942.89","1,886.93","1,888.56"
3/26/20,"1,904.29","1,983.47","1,904.29","1,983.47"
3/25/20,"1,896.54","1,963.78","1,853.46","1,878.49"
3/24/20,"1,841.80","1,895.08","1,828.45","1,889.16"
3/23/20,"1,708.17","1,767.84","1,671.95","1,739.83"
3/20/20,"1,783.84","1,819.81","1,702.86","1,703.39"
3/19/20,"1,688.29","1,790.72","1,648.95","1,740.19"
3/18/20,"1,705.45","1,757.11","1,607.74","1,688.52"
3/17/20,"1,725.10","1,824.48","1,653.78","1,800.14"
3/16/20,"1,875.05","1,875.05","1,682.83","1,687.68"
3/13/20,"1,908.05","1,952.28","1,786.03","1,952.27"
3/12/20,"1,839.49","1,920.04","1,794.78","1,795.69"
3/11/20,"2,039.15","2,056.96","1,963.73","1,992.33"
3/10/20,"2,058.08","2,091.04","1,981.04","2,091.02"
3/9/20,"1,986.40","2,060.06","1,973.08","1,976.46"
3/6/20,"2,134.51","2,161.00","2,088.19","2,140.87"
3/5/20,"2,212.07","2,248.08","2,177.85","2,194.87"
3/4/20,"2,209.73","2,263.57","2,187.86","2,263.47"
3/3/20,"2,254.59","2,276.73","2,140.83","2,168.75"
3/2/20,"2,186.25","2,238.40","2,133.47","2,238.34"
2/28/20,"2,051.68","2,155.77","2,051.68","2,145.23"
2/27/20,"2,172.29","2,218.45","2,130.90","2,131.14"
2/26/20,"2,238.97","2,284.50","2,223.22","2,238.83"
2/25/20,"2,322.98","2,328.75","2,219.77","2,231.70"
2/24/20,"2,284.85","2,321.89","2,280.02","2,293.56"
2/21/20,"2,445.74","2,448.01","2,386.86","2,400.69"
2/20/20,"2,481.67","2,487.08","2,419.17","2,457.06"
2/19/20,"2,478.87","2,493.68","2,473.66","2,488.39"
2/18/20,"2,426.66","2,448.71","2,426.66","2,446.60"
2/14/20,"2,447.87","2,454.08","2,430.66","2,442.56"
2/13/20,"2,413.62","2,450.41","2,412.94","2,438.25"
2/12/20,"2,430.06","2,440.67","2,424.74","2,435.39"
2/11/20,"2,400.12","2,416.01","2,388.57","2,397.76"
2/10/20,"2,348.82","2,381.98","2,348.82","2,381.97"
2/7/20,"2,355.69","2,367.37","2,346.21","2,350.29"
2/6/20,"2,356.69","2,376.14","2,341.67","2,371.53"
2/5/20,"2,390.81","2,390.81","2,339.27","2,354.54"
2/4/20,"2,349.41","2,381.80","2,332.92","2,366.65"
2/3/20,"2,248.32","2,293.22","2,248.32","2,290.24"
1/31/20,"2,279.78","2,279.78","2,224.60","2,233.18"
1/30/20,"2,249.69","2,279.18","2,240.92","2,278.31"
1/29/20,"2,275.11","2,277.52","2,252.59","2,259.03"
1/28/20,"2,244.51","2,272.51","2,235.09","2,266.99"
1/27/20,"2,210.30","2,238.37","2,209.01","2,222.80"
1/24/20,"2,327.95","2,329.76","2,272.04","2,286.91"
1/23/20,"2,295.97","2,309.10","2,286.37","2,308.55"
1/22/20,"2,309.80","2,322.02","2,295.84","2,299.95"
1/21/20,"2,275.86","2,295.17","2,275.86","2,290.15"
1/17/20,"2,281.99","2,285.99","2,271.08","2,285.61"
1/16/20,"2,263.19","2,273.78","2,256.23","2,273.41"
1/15/20,"2,260.38","2,266.95","2,244.20","2,249.91"
1/14/20,"2,271.00","2,278.21","2,252.81","2,262.74"
1/13/20,"2,250.04","2,267.59","2,247.40","2,267.04"
1/10/20,"2,249.74","2,251.08","2,227.22","2,232.18"
1/9/20,"2,246.14","2,250.54","2,223.28","2,239.92"
1/8/20,"2,208.04","2,237.40","2,204.89","2,224.88"
1/7/20,"2,201.99","2,214.47","2,192.64","2,209.21"
1/6/20,"2,156.79","2,190.73","2,155.24","2,190.37"
1/3/20,"2,169.71","2,195.02","2,169.71","2,181.88"
1/2/20,"2,175.93","2,203.33","2,175.40","2,203.27"
12/31/19,"2,133.49","2,151.46","2,132.69","2,150.88"
12/30/19,"2,167.81","2,167.81","2,135.71","2,144.63"
12/27/19,"2,181.21","2,181.21","2,165.10","2,169.26"
12/26/19,"2,166.61","2,174.29","2,161.40","2,173.14"
12/24/19,"2,161.09","2,161.63","2,153.22","2,161.40"
12/23/19,"2,158.78","2,165.02","2,157.17","2,158.56"
12/20/19,"2,144.73","2,153.23","2,143.99","2,150.74"
12/19/19,"2,123.82","2,136.16","2,123.29","2,136.04"
12/18/19,"2,115.26","2,126.03","2,115.26","2,120.19"
12/17/19,"2,117.81","2,118.69","2,106.96","2,111.78"
12/16/19,"2,102.08","2,118.91","2,102.08","2,110.97"
12/13/19,"2,081.79","2,100.88","2,076.98","2,085.60"
12/12/19,"2,056.50","2,087.00","2,053.35","2,082.20"
12/11/19,"2,039.48","2,058.69","2,038.86","2,057.88"
12/10/19,"2,036.95","2,045.17","2,029.66","2,033.90"
12/9/19,"2,040.10","2,049.71","2,034.47","2,034.48"
12/6/19,"2,038.23","2,044.39","2,036.75","2,042.73"
12/5/19,"2,020.46","2,025.34","2,011.13","2,021.11"
12/4/19,"2,021.88","2,026.20","2,013.63","2,014.52"
12/3/19,"1,996.38","2,012.79","1,986.40","2,012.25"
12/2/19,"2,059.14","2,059.14","2,015.56","2,027.49"
11/29/19,"2,063.36","2,069.53","2,055.70","2,057.32"
11/27/19,"2,065.47","2,069.70","2,058.87","2,069.52"
11/26/19,"2,058.15","2,060.95","2,052.49","2,057.23"
11/25/19,"2,038.67","2,057.39","2,038.67","2,057.05"
11/22/19,"2,033.97","2,034.80","2,016.27","2,025.90"
11/21/19,"2,028.81","2,037.36","2,024.05","2,029.93"
11/20/19,"2,040.35","2,049.18","2,020.26","2,036.20"
11/19/19,"2,051.83","2,056.22","2,037.84","2,046.13"
11/18/19,"2,037.41","2,050.71","2,029.36","2,043.18"
11/15/19,"2,038.96","2,042.73","2,032.63","2,039.51"
11/14/19,"2,012.60","2,019.99","2,005.75","2,019.08"
11/13/19,"2,014.35","2,023.14","2,009.63","2,017.91"
11/12/19,"2,020.96","2,030.04","2,012.24","2,021.45"
11/11/19,"2,005.45","2,019.12","2,000.68","2,015.83"
11/8/19,"2,007.04","2,019.12","1,998.66","2,018.99"
11/7/19,"2,013.17","2,028.74","2,004.65","2,011.50"
11/6/19,"1,999.35","2,000.84","1,986.12","1,999.30"
11/5/19,"2,010.81","2,011.07","1,994.37","2,000.51"
11/4/19,"2,001.64","2,009.36","1,997.46","2,004.01"
11/1/19,"1,970.78","1,988.16","1,970.34","1,985.99"
10/31/19,"1,976.61","1,977.07","1,952.95","1,965.68"
10/30/19,"1,965.59","1,978.52","1,956.98","1,976.76"
10/29/19,"1,974.74","1,979.42","1,962.05","1,962.92"
10/28/19,"1,961.71","1,978.80","1,961.71","1,974.18"
10/25/19,"1,930.12","1,957.59","1,929.56","1,956.41"
10/24/19,"1,908.72","1,932.84","1,908.72","1,932.04"
10/23/19,"1,897.22","1,907.93","1,890.93","1,901.71"
10/22/19,"1,941.33","1,946.42","1,909.17","1,909.81"
10/21/19,"1,924.41","1,940.85","1,922.61","1,940.50"
10/18/19,"1,952.63","1,952.86","1,907.02","1,919.21"
10/17/19,"1,957.20","1,973.17","1,946.82","1,953.37"
10/16/19,"1,974.85","1,974.85","1,949.63","1,956.32"
10/15/19,"1,954.27","1,985.93","1,954.27","1,980.75"
10/14/19,"1,948.41","1,952.73","1,941.93","1,948.49"
10/11/19,"1,935.17","1,965.75","1,935.17","1,948.48"
10/10/19,"1,898.93","1,921.92","1,897.25","1,913.73"
10/9/19,"1,885.51","1,908.24","1,885.51","1,900.59"
10/8/19,"1,916.17","1,916.17","1,876.91","1,877.00"
10/7/19,"1,927.53","1,936.23","1,919.62","1,922.68"
10/4/19,"1,906.94","1,929.57","1,906.10","1,928.54"
10/3/19,"1,868.33","1,901.22","1,846.98","1,901.06"
10/2/19,"1,884.72","1,884.72","1,859.47","1,871.04"
10/1/19,"1,921.46","1,934.96","1,896.28","1,900.72"
9/30/19,"1,905.13","1,917.53","1,900.48","1,914.27"
9/27/19,"1,937.29","1,938.58","1,879.38","1,896.14"
9/26/19,"1,938.78","1,945.89","1,922.85","1,940.06"
9/25/19,"1,903.74","1,941.92","1,886.40","1,937.49"
9/24/19,"1,946.22","1,952.92","1,897.90","1,905.66"
9/23/19,"1,945.06","1,949.79","1,933.49","1,942.27"
9/20/19,"1,967.00","1,970.62","1,936.51","1,944.62"
9/19/19,"1,967.59","1,980.90","1,962.03","1,965.07"
9/18/19,"1,966.94","1,966.94","1,938.64","1,964.72"
9/17/19,"1,959.06","1,969.21","1,954.15","1,969.10"
9/16/19,"1,961.79","1,962.69","1,945.74","1,959.41"
9/13/19,"1,968.85","1,972.68","1,960.29","1,963.52"
9/12/19,"1,975.66","1,990.29","1,968.69","1,970.79"
9/11/19,"1,955.35","1,972.32","1,953.18","1,968.35"
9/10/19,"1,950.94","1,952.80","1,931.21","1,952.75"
9/9/19,"1,970.59","1,973.83","1,943.53","1,956.82"
9/6/19,"1,974.98","1,974.98","1,961.15","1,962.64"
9/5/19,"1,947.91","1,977.13","1,947.91","1,973.69"
9/4/19,"1,911.15","1,928.86","1,911.15","1,927.16"
9/3/19,"1,917.04","1,917.10","1,886.39","1,893.06"
8/30/19,"1,917.81","1,935.56","1,903.39","1,919.60"
8/29/19,"1,900.56","1,923.57","1,900.56","1,917.23"
8/28/19,"1,875.27","1,885.94","1,858.40","1,882.50"
8/27/19,"1,896.11","1,905.06","1,870.64","1,882.48"
8/26/19,"1,873.91","1,884.35","1,868.81","1,884.24"
8/23/19,"1,916.59","1,929.81","1,853.47","1,858.82"
8/22/19,"1,927.98","1,932.56","1,900.53","1,917.05"
8/21/19,"1,910.96","1,935.22","1,910.96","1,925.44"
8/20/19,"1,915.55","1,921.02","1,904.57","1,907.32"
8/19/19,"1,909.48","1,923.43","1,904.05","1,915.89"
8/16/19,"1,862.74","1,889.68","1,862.74","1,886.68"
8/15/19,"1,852.11","1,859.97","1,833.35","1,848.87"
8/14/19,"1,906.11","1,906.11","1,843.37","1,848.36"
8/13/19,"1,861.14","1,918.46","1,859.25","1,910.29"
8/12/19,"1,874.04","1,874.96","1,853.75","1,861.00"
8/9/19,"1,909.88","1,909.93","1,872.82","1,884.84"
8/8/19,"1,880.86","1,912.70","1,878.32","1,912.18"
8/7/19,"1,856.68","1,874.71","1,832.81","1,870.35"
8/6/19,"1,847.02","1,874.40","1,843.38","1,863.44"
8/5/19,"1,904.11","1,904.11","1,821.84","1,839.49"
8/2/19,"1,952.47","1,952.47","1,906.39","1,919.83"
8/1/19,"1,982.43","2,019.33","1,949.23","1,960.22"
7/31/19,"2,010.53","2,011.87","1,957.78","1,980.09"
7/30/19,"2,016.26","2,016.49","1,999.51","2,008.09"
7/29/19,"2,027.39","2,029.07","1,998.98","2,020.09"
7/26/19,"2,015.89","2,032.38","2,015.89","2,029.41"
7/25/19,"2,031.68","2,031.68","2,006.19","2,010.60"
7/24/19,"2,009.30","2,038.87","2,009.30","2,037.10"
7/23/19,"2,003.79","2,009.13","1,992.24","2,009.07"
7/22/19,"1,981.27","2,004.05","1,981.27","1,999.78"
7/19/19,"1,995.01","2,005.98","1,979.42","1,979.98"
7/18/19,"1,985.91","1,996.39","1,974.09","1,992.38"
7/17/19,"1,987.44","1,997.53","1,987.21","1,987.22"
7/16/19,"2,004.30","2,004.30","1,983.84","1,988.35"
7/15/19,"2,000.22","2,007.99","1,997.79","2,005.78"
7/12/19,"1,978.68","1,998.29","1,978.68","1,997.98"
7/11/19,"1,971.66","1,985.55","1,970.98","1,978.76"
7/10/19,"1,957.31","1,982.59","1,957.31","1,969.47"
7/9/19,"1,936.61","1,955.27","1,928.77","1,953.55"
7/8/19,"1,940.07","1,940.68","1,931.94","1,937.26"
7/5/19,"1,943.85","1,956.99","1,932.43","1,953.88"
7/3/19,"1,951.31","1,960.70","1,946.91","1,960.68"
7/2/19,"1,944.05","1,949.12","1,936.28","1,949.09"
7/1/19,"1,960.47","1,963.64","1,939.61","1,947.62"
6/28/19,"1,917.29","1,920.76","1,904.68","1,911.59"
6/27/19,"1,904.16","1,913.62","1,901.61","1,909.47"
6/26/19,"1,893.09","1,909.47","1,893.09","1,895.64"
6/25/19,"1,906.10","1,906.60","1,867.96","1,870.11"
6/24/19,"1,910.62","1,914.82","1,903.33","1,906.44"
6/21/19,"1,911.48","1,923.54","1,907.19","1,907.57"
6/20/19,"1,926.42","1,930.00","1,902.86","1,918.45"
6/19/19,"1,889.07","1,895.35","1,876.59","1,892.51"
6/18/19,"1,865.25","1,898.37","1,863.47","1,880.25"
6/17/19,"1,839.11","1,851.18","1,835.45","1,843.45"
6/14/19,"1,838.38","1,840.32","1,829.75","1,834.64"
6/13/19,"1,852.58","1,857.72","1,847.62","1,856.97"
6/12/19,"1,859.96","1,861.51","1,843.99","1,846.45"
6/11/19,"1,892.45","1,896.06","1,859.48","1,867.36"
6/10/19,"1,863.24","1,889.76","1,863.24","1,866.44"
6/7/19,"1,820.40","1,852.08","1,819.96","1,844.12"
6/6/19,"1,800.38","1,817.08","1,791.49","1,811.64"
6/5/19,"1,809.06","1,811.35","1,775.68","1,798.00"
6/4/19,"1,752.55","1,791.65","1,741.87","1,790.92"
6/3/19,"1,770.35","1,776.06","1,718.00","1,729.04"
5/31/19,"1,774.86","1,786.48","1,767.82","1,768.76"
5/30/19,"1,799.46","1,809.06","1,792.05","1,803.09"
5/29/19,"1,791.91","1,804.07","1,780.05","1,794.34"
5/28/19,"1,823.28","1,836.45","1,809.40","1,810.68"
5/24/19,"1,829.28","1,835.19","1,815.27","1,816.54"
5/23/19,"1,827.49","1,827.49","1,798.77","1,813.12"
5/22/19,"1,856.63","1,870.65","1,855.81","1,855.82"
5/21/19,"1,865.68","1,875.19","1,859.97","1,871.17"
5/20/19,"1,854.33","1,861.53","1,835.68","1,844.48"
5/17/19,"1,896.96","1,921.28","1,886.91","1,890.61"
5/16/19,"1,910.11","1,939.13","1,908.04","1,925.63"
5/15/19,"1,876.10","1,919.58","1,874.85","1,912.20"
5/14/19,"1,864.98","1,897.67","1,859.86","1,887.55"
5/13/19,"1,869.12","1,882.08","1,844.10","1,849.28"
5/10/19,"1,917.20","1,932.43","1,881.13","1,924.42"
5/9/19,"1,897.17","1,924.12","1,877.80","1,918.53"
5/8/19,"1,930.15","1,944.92","1,922.94","1,927.30"
5/7/19,"1,961.36","1,970.20","1,918.07","1,937.67"
5/6/19,"1,942.40","1,986.88","1,941.30","1,983.82"
5/3/19,"1,990.42","2,003.36","1,985.12","2,002.91"
5/2/19,"1,980.70","1,998.43","1,961.67","1,979.80"
5/1/19,"2,005.14","2,012.86","1,984.84","1,984.97"
4/30/19,"1,989.91","2,001.29","1,982.86","1,995.75"
4/29/19,"1,986.58","1,996.81","1,985.58","1,991.87"
4/26/19,"1,972.94","1,985.65","1,958.71","1,985.64"
4/25/19,"1,996.12","2,004.20","1,978.91","1,990.68"
4/24/19,"1,994.03","2,002.44","1,988.15","1,988.25"
4/23/19,"1,968.18","1,996.99","1,967.39","1,993.38"
4/22/19,"1,943.66","1,961.74","1,941.00","1,961.15"
4/18/19,"1,952.77","1,954.84","1,939.69","1,953.91"
4/17/19,"1,962.84","1,966.02","1,947.41","1,952.04"
4/16/19,"1,939.31","1,949.09","1,936.59","1,947.40"
4/15/19,"1,939.76","1,939.76","1,918.27","1,929.33"
4/12/19,"1,941.83","1,942.68","1,932.05","1,939.76"
4/11/19,"1,932.08","1,934.26","1,925.68","1,930.40"
4/10/19,"1,924.72","1,934.62","1,920.51","1,931.61"
4/9/19,"1,921.62","1,928.18","1,918.14","1,922.23"
4/8/19,"1,926.65","1,930.00","1,913.31","1,929.97"
4/5/19,"1,923.17","1,927.69","1,916.10","1,926.65"
4/4/19,"1,922.00","1,929.01","1,896.96","1,913.69"
4/3/19,"1,925.33","1,940.67","1,922.06","1,928.60"
4/2/19,"1,909.36","1,913.09","1,900.99","1,911.25"
4/1/19,"1,875.26","1,910.95","1,875.26","1,909.66"
3/29/19,"1,869.91","1,876.86","1,862.32","1,875.26"
3/28/19,"1,851.70","1,861.47","1,838.25","1,852.27"
3/27/19,"1,865.68","1,869.60","1,829.09","1,844.67"
3/26/19,"1,867.13","1,879.85","1,852.94","1,862.87"
3/25/19,"1,856.32","1,859.44","1,834.68","1,850.12"
3/22/19,"1,895.52","1,902.46","1,855.57","1,856.32"
3/21/19,"1,864.76","1,911.85","1,864.76","1,907.13"
3/20/19,"1,864.58","1,877.16","1,848.48","1,865.29"
3/19/19,"1,861.57","1,872.87","1,857.85","1,863.93"
3/18/19,"1,851.96","1,865.13","1,842.24","1,851.71"
3/15/19,"1,840.38","1,855.96","1,839.78","1,851.96"
3/14/19,"1,837.25","1,841.72","1,833.11","1,833.63"
3/13/19,"1,830.82","1,848.64","1,828.99","1,836.23"
3/12/19,"1,821.55","1,830.22","1,814.69","1,822.59"
3/11/19,"1,778.82","1,816.87","1,778.82","1,815.19"
3/8/19,"1,754.02","1,779.25","1,750.09","1,778.82"
3/7/19,"1,795.61","1,797.74","1,776.06","1,782.25"
3/6/19,"1,813.06","1,815.08","1,800.00","1,803.39"
3/5/19,"1,811.27","1,819.66","1,798.67","1,814.55"
3/4/19,"1,836.14","1,836.84","1,789.54","1,811.21"
3/1/19,"1,833.75","1,837.22","1,813.56","1,825.06"
2/28/19,"1,814.23","1,823.34","1,807.19","1,817.95"
2/27/19,"1,819.55","1,825.49","1,803.21","1,821.59"
2/26/19,"1,820.38","1,830.35","1,814.34","1,825.50"
2/25/19,"1,815.98","1,842.98","1,815.98","1,826.59"
2/22/19,"1,801.12","1,816.02","1,799.67","1,815.98"
2/21/19,"1,795.96","1,801.14","1,782.76","1,788.67"
2/20/19,"1,806.84","1,815.70","1,789.94","1,798.02"
2/19/19,"1,788.84","1,808.57","1,788.77","1,801.99"
2/15/19,"1,802.34","1,804.46","1,786.00","1,793.82"
2/14/19,"1,782.10","1,797.98","1,778.43","1,791.29"
2/13/19,"1,793.54","1,799.58","1,787.80","1,789.22"
2/12/19,"1,770.09","1,787.30","1,767.98","1,784.98"
2/11/19,"1,751.23","1,766.84","1,749.84","1,754.49"
2/8/19,"1,728.78","1,751.29","1,727.21","1,751.23"
2/7/19,"1,756.80","1,766.41","1,733.09","1,748.59"
2/6/19,"1,786.61","1,790.77","1,771.54","1,783.26"
2/5/19,"1,768.16","1,786.59","1,768.16","1,782.82"
2/4/19,"1,740.86","1,762.59","1,736.44","1,762.14"
2/1/19,"1,732.07","1,750.23","1,732.07","1,740.86"
1/31/19,"1,722.19","1,747.10","1,721.60","1,736.39"
1/30/19,"1,686.72","1,718.35","1,680.58","1,714.05"
1/29/19,"1,691.51","1,692.88","1,662.69","1,665.78"
1/28/19,"1,717.58","1,717.58","1,675.17","1,695.12"
1/25/19,"1,699.25","1,721.43","1,693.57","1,717.58"
1/24/19,"1,662.16","1,684.04","1,661.73","1,683.06"
1/23/19,"1,663.07","1,669.46","1,635.15","1,650.99"
1/22/19,"1,676.78","1,676.78","1,637.61","1,648.88"
1/18/19,"1,681.82","1,704.44","1,675.19","1,691.91"
1/17/19,"1,649.59","1,680.18","1,645.72","1,670.62"
1/16/19,"1,662.79","1,671.63","1,655.11","1,656.94"
1/15/19,"1,646.93","1,668.15","1,646.93","1,659.59"
1/14/19,"1,657.22","1,657.22","1,626.39","1,637.28"
1/11/19,"1,648.25","1,662.90","1,642.59","1,657.22"
1/10/19,"1,636.38","1,661.61","1,629.56","1,660.81"
1/9/19,"1,635.42","1,657.40","1,633.65","1,649.45"
1/8/19,"1,632.70","1,639.00","1,601.26","1,627.09"
1/7/19,"1,583.63","1,622.22","1,583.63","1,612.54"
1/4/19,"1,536.06","1,591.03","1,530.69","1,583.63"
1/3/19,"1,545.38","1,553.40","1,505.23","1,506.44"
1/2/19,"1,530.76","1,582.18","1,530.76","1,572.71"
12/31/18,"1,577.31","1,580.27","1,555.10","1,567.30"
12/28/18,"1,565.37","1,584.63","1,543.05","1,559.01"
12/27/18,"1,516.68","1,555.48","1,495.72","1,555.47"
12/26/18,"1,464.50","1,539.88","1,451.95","1,539.88"
12/24/18,"1,473.47","1,489.95","1,449.50","1,449.83"
12/21/18,"1,550.24","1,561.95","1,491.03","1,499.42"
12/20/18,"1,559.69","1,577.91","1,521.55","1,543.34"
12/19/18,"1,598.10","1,624.14","1,555.60","1,568.57"
12/18/18,"1,607.47","1,621.75","1,593.01","1,603.22"
12/17/18,"1,633.27","1,635.18","1,580.45","1,591.52"
12/14/18,"1,649.16","1,662.45","1,631.53","1,633.27"
12/13/18,"1,679.38","1,685.96","1,662.50","1,672.18"
12/12/18,"1,676.70","1,694.21","1,668.06","1,668.16"
12/11/18,"1,669.30","1,677.68","1,639.92","1,651.44"
12/10/18,"1,628.04","1,653.80","1,612.53","1,645.85"
12/7/18,"1,676.45","1,686.48","1,622.94","1,628.04"
12/6/18,"1,630.16","1,681.31","1,626.83","1,681.31"
12/4/18,"1,727.49","1,732.71","1,669.33","1,671.70"
12/3/18,"1,710.05","1,757.28","1,710.05","1,737.34"
11/30/18,"1,691.42","1,710.05","1,682.16","1,710.05"
11/29/18,"1,691.82","1,701.81","1,674.23","1,688.69"
11/28/18,"1,664.37","1,698.09","1,644.65","1,697.97"
11/27/18,"1,627.03","1,646.51","1,619.15","1,642.63"
11/26/18,"1,623.29","1,639.56","1,616.20","1,638.50"
11/23/18,"1,598.51","1,616.68","1,598.51","1,601.31"
11/21/18,"1,624.90","1,632.09","1,610.59","1,614.02"
11/20/18,"1,574.75","1,622.64","1,574.11","1,601.03"
11/19/18,"1,686.29","1,686.29","1,619.54","1,622.74"
11/16/18,"1,675.65","1,693.97","1,670.73","1,686.29"
11/15/18,"1,662.87","1,708.86","1,657.69","1,703.63"
11/14/18,"1,692.46","1,697.01","1,648.53","1,660.64"
